date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-09,0,2585,3059,458,84.50,15.50
2021-09-09,3,1630,1829,144,89.10,10.90
2021-09-09,1,307,317,9,96.80,3.20
2021-09-09,2,259,409,150,63.30,36.70
