date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-09-09,0,2084,2499,213,83.40,16.60
2022-09-09,3,1626,1842,70,88.30,11.70
2022-09-09,1,279,324,23,86.10,13.90
2022-09-09,2,111,419,308,26.50,73.50
