date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-30,0,2544,3046,429,83.50,16.50
2021-09-30,3,1631,1831,119,89.10,10.90
2021-09-30,1,299,318,13,94.00,6.00
2021-09-30,2,258,462,204,55.80,44.20
