date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-05-03,0,2116,2483,235,85.20,14.80
2022-05-03,3,1614,1837,123,87.90,12.10
2022-05-03,1,272,317,31,85.80,14.20
2022-05-03,2,117,432,315,27.10,72.90
