date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-29,0,2446,3090,534,79.20,20.80
2021-12-29,3,1588,1859,157,85.40,14.60
2021-12-29,1,287,317,20,90.50,9.50
2021-12-29,2,144,440,296,32.70,67.30
