date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-29,0,2504,3046,457,82.20,17.80
2021-09-29,3,1620,1831,131,88.50,11.50
2021-09-29,1,301,318,11,94.70,5.30
2021-09-29,2,261,460,199,59.70,43.30
