date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-11-01,0,2296,3058,733,76.00,24.00
2020-11-01,1,242,278,36,88.50,12.90
2020-11-01,2,106,245,139,43.30,56.70
