date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-11-18,0,2143,2526,192,84.80,15.20
2022-11-18,3,1673,1874,51,89.30,10.70
2022-11-18,1,272,317,20,85.80,14.20
2022-11-18,2,97,396,299,24.50,75.50
