date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-12-14,0,2170,2526,160,85.90,14.10
2022-12-14,3,1660,1874,56,88.60,11.40
2022-12-14,1,290,317,11,91.50,8.50
2022-12-14,2,119,403,284,29.50,70.50
