date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-10-21,0,2332,3059,727,76.20,23.80
2020-10-21,1,244,278,34,89.10,10.90
2020-10-21,2,12,245,133,45.70,54.30
