date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-15,0,2475,3077,459,80.40,19.60
2021-12-15,3,1645,1860,116,88.40,11.60
2021-12-15,1,287,317,21,90.50,9.50
2021-12-15,2,148,438,290,33.80,66.20
