date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-09-06,0,2227,3062,835,72.70,27.30
2020-09-06,1,215,278,63,77.30,22.70
2020-09-06,2,82,244,162,33.60,66.40
