date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-11-30,0,2367,3073,589,77.00,23.00
2021-11-30,3,1618,1856,152,87.20,12.80
2021-11-30,1,264,317,44,83.30,16.70
2021-11-30,2,43,143,100,30.10,69.90
