date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-02-21,0,2410,3061,651,78.70,21.30
2021-02-21,3,1634,1868,234,87.50,12.50
2021-02-21,1,248,284,36,87.30,12.70
2021-02-21,2,82,259,177,31.70,68.30
