date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-04-13,0,2307,3076,769,75.00,25.00
2021-04-13,3,1584,1851,267,85.60,14.40
2021-04-13,1,260,317,57,82.00,18.00
2021-04-13,2,77,258,181,29.80,70.20
