date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-10-05,0,2052,2494,265,82.30,17.70
2022-10-05,3,1588,1842,104,86.20,13.80
2022-10-05,1,268,317,18,84.50,15.50
2022-10-05,2,84,399,315,21.10,78.90
