date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-05-03,0,2514,3078,564,81.70,18.30
2021-05-03,3,1707,1853,146,92.10,7.90
2021-05-03,1,295,317,22,93.10,6.90
2021-05-03,2,87,258,171,33.70,66.30
