date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-04-20,0,2513,3082,569,81.50,18.50
2021-04-20,3,1670,1857,187,89.90,10.10
2021-04-20,1,287,317,30,90.50,9.50
2021-04-20,2,85,258,173,32.90,67.10
