date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-07-06,0,2018,2470,224,81.70,18.30
2022-07-06,3,1560,1825,98,85.50,14.50
2022-07-06,1,258,317,20,81.40,18.60
2022-07-06,2,100,390,290,25.60,74.40
