date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-13,0,2541,3040,477,83.60,16.40
2021-09-13,3,1662,1828,127,90.90,9.10
2021-09-13,1,299,317,12,94.30,5.70
2021-09-13,2,87,123,36,70.70,29.30
