date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-10-10,0,2325,3062,737,75.90,24.10
2020-10-10,1,247,278,31,88.80,11.20
2020-10-10,2,107,245,138,43.70,56.30
