date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-01-20,0,2465,3056,591,80.70,19.30
2021-01-20,3,1723,1868,145,92.20,7.80
2021-01-20,1,248,284,36,87.30,12.70
2021-01-20,2,120,256,136,46.90,53.10
