date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-07-31,0,2499,3084,452,81.00,19.00
2021-07-31,3,1598,1863,147,85.80,14.20
2021-07-31,1,296,317,10,93.40,6.60
2021-07-31,2,133,416,283,32.00,68.00
