date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-17,0,2538,3077,441,82.50,17.50
2021-12-17,3,1659,1860,116,89.20,10.80
2021-12-17,1,287,317,19,90.50,9.50
2021-12-17,2,134,440,306,30.50,69.50
