date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-11-07,0,2280,3053,773,74.70,25.30
2020-11-07,1,224,278,54,80.60,19.40
2020-11-07,2,98,245,147,40.00,60.00
