date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-28,0,2561,3091,431,82.90,17.10
2021-10-28,3,1685,1860,97,90.60,9.40
2021-10-28,1,287,317,20,90.50,9.50
2021-10-28,2,159,445,286,35.70,64.30
