date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-16,0,2543,3077,448,82.60,17.40
2021-12-16,3,1681,1860,123,90.40,9.60
2021-12-16,1,295,317,15,93.10,6.90
2021-12-16,2,135,423,288,31.90,68.10
