date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-06-14,0,2071,2476,252,83.60,16.40
2022-06-14,3,1648,1830,102,87.70,12.30
2022-06-14,1,278,317,28,87.70,12.30
2022-06-14,2,103,431,328,23.90,76.10
