date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-26,0,2531,3052,425,82.90,17.10
2021-09-26,3,1608,1838,125,87.50,12.50
2021-09-26,1,291,317,23,91.80,8.20
2021-09-26,2,255,453,198,56.30,43.70
