date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-02-02,0,2175,2526,176,86.10,13.90
2023-02-02,3,1688,1874,61,90.10,9.90
2023-02-02,1,270,317,21,85.20,14.80
2023-02-02,2,105,394,289,26.60,73.40
