date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-03-11,0,2116,2514,229,84.20,15.80
2023-03-11,3,1652,1863,78,88.70,11.30
2023-03-11,1,273,317,26,86.10,13.90
2023-03-11,2,88,394,306,22.30,77.70
