hash,date_stamp,datetime_checked,us_state_postal,us_state_fips,cnt_tested_pos,cnt_tested_pos_new,cnt_tested_neg,cnt_tested_neg_new,cnt_tested_pending,cnt_recovered,cnt_death,cnt_death_new,cnt_hospitalized,cnt_hospitalized_new,cnt_hospitalized_current,cnt_icu_current,cnt_icu_total,cnt_vent_current,cnt_vent_total,cnt_tested,cnt_tested_new
59a66c5d31e3245daa4f058dcbc9f04d64545ffa,2020-05-05,2020-05-05 20:00:00,LA,22,29996,323,158235,6977,,20316,2115,51,,0,1512,,,194,,188231,7300
3593a34b4fe8246a23128a3ebc6649733d8dea6f,2020-05-05,2020-05-05 20:00:00,MA,25,70271,1184,263078,7897,,,4212,122,6831,209,3542,914,,,,333349,9081
d3cefd3286163525658d9cb622d3576b72f71b31,2020-05-05,2020-05-05 20:00:00,MD,24,27117,709,112986,2399,,1810,1390,73,5337,138,1693,573,,,,140103,3108
e8f401f6d9b9ad47aa3c5ab29b4770a2a59e0c65,2020-05-05,2020-05-05 20:00:00,ME,23,1226,21,19546,0,,741,61,4,187,1,36,18,,12,,20772,21
f59ef5db99fd14e9a762c8a5febf4c372ce0dbac,2020-05-05,2020-05-05 20:00:00,MI,26,44397,643,178439,0,,15659,4179,130,,0,1948,839,,670,,222836,643
77b9f5816c772dd4dc9f3b2dbcd0509a5dceb144,2020-05-05,2020-05-05 20:00:00,MN,27,7851,617,80158,1451,,4614,455,27,1350,79,434,182,475,,,88009,2068
82fb3c9723b2a8a539659d6d8ee54258f76b9f05,2020-05-05,2020-05-05 20:00:00,MO,29,8916,162,86150,3453,,,377,19,,0,893,,,139,,95066,3615
f974f99e211b2591c47910c40c7ff8077c6bdd43,2020-05-05,2020-05-05 20:00:00,MP,69,14,0,1783,462,,12,2,0,,0,,,,,,1797,462
35c010c9b6fcdcabd627b0bcf993a21631e152f7,2020-05-05,2020-05-05 20:00:00,MS,28,8207,330,72101,301,,4421,342,32,1352,36,645,162,,77,,80308,631
f6410c7bdf2b59d94fe6cc88584d1b65a1a9b226,2020-05-05,2020-05-05 20:00:00,MT,30,456,-1,14816,185,,410,16,0,62,0,6,,,,,15272,184
71eed4dbf332c52c2b433209f5a051c552b9df27,2020-05-05,2020-05-05 20:00:00,NC,37,12256,408,139544,4953,,,452,22,,0,534,,,,,151800,5361
99506c09c06027bed7c1ec571a7e7bb4e07b4608,2020-05-05,2020-05-05 20:00:00,ND,38,1266,41,35155,1626,,559,25,0,95,1,31,,,,,36421,1667
f05a556fe3dc264585731aa10567937679347eaf,2020-05-05,2020-05-05 20:00:00,NE,31,6083,173,28526,682,,,78,0,,0,,,,,,34609,855
d439d727676ac494e305c57b835834454be533c1,2020-05-05,2020-05-05 20:00:00,NH,33,2588,0,24282,0,79,1019,86,0,286,0,111,,82,,,26870,0
0f17a7613eb59c4f6f7ab558a6dab1852c01412f,2020-05-05,2020-05-05 20:00:00,NJ,34,130593,2324,157030,8079,550,15642,8244,334,,0,5328,1534,,1169,,287623,10403
2c66e6cd3bb6109cb641d763ca3267091982b0ab,2020-05-05,2020-05-05 20:00:00,NM,35,4031,181,77689,3562,,842,156,5,667,80,181,,,,,81720,3743
07a812b256249da19674d50471105d9a2f785bed,2020-05-05,2020-05-05 20:00:00,NV,32,5594,103,42290,1615,,200,268,6,,0,,,,,,47884,1718
29c3e10715681c8e3221108398fa8f4bb8572a6a,2020-05-05,2020-05-05 20:00:00,NY,36,321192,2239,707707,19350,,58950,19645,230,69867,536,9603,,,,,1028899,21589
3acdd8b604c289b8b53b3d65695a9378a96f3dc2,2020-05-05,2020-05-05 20:00:00,OH,39,20969,495,139766,5085,,,1135,79,3956,147,1069,402,1123,281,,160735,5580
3c6db41578e8e82105376eab0af843c6c1258f6a,2020-05-05,2020-05-05 20:00:00,OK,40,4127,83,75290,15486,,2830,247,9,773,20,236,113,,,,79417,15569
15f61d1e5752dc22b67d98736af8338d666b9085,2020-05-05,2020-05-05 20:00:00,OR,41,2839,80,62585,1887,,860,113,4,622,14,219,49,,25,,65424,1967
1b812795c7e10a4eb1108793f5e2ae0f1227d51f,2020-05-05,2020-05-05 20:00:00,PA,42,50957,865,199925,4427,,,3012,554,,0,2580,,,550,,250882,5292
1661fe4eded7da03ba9a6d93c741ad360c4bd5a6,2020-05-05,2020-05-05 20:00:00,PR,72,1924,81,9313,0,,,99,2,,0,,,,,,11237,81
3aa14888ee2e01db32f1be558ad0a0c65875e6d2,2020-05-05,2020-05-05 20:00:00,RI,44,9933,281,66502,2018,,639,355,14,1092,31,327,89,,62,,76435,2299
ded92409b1c45f1fc31073aa89b3fc1ebd9131a0,2020-05-05,2020-05-05 20:00:00,SC,45,6757,131,61014,3452,,3622,283,8,1110,0,,,,,,67771,3583
6780ec78ae5ac9150835e01d9a2efa9d89235394,2020-05-05,2020-05-05 20:00:00,SD,46,2721,53,16301,256,,1895,24,3,220,9,75,,,,,19022,309
8ca081c6cc720fe35854cae61d5042a11c5f44a6,2020-05-05,2020-05-05 20:00:00,TN,47,13690,119,205172,7300,,6356,226,7,1156,13,,,,,,218862,7419
e75eea9ddd3f02eba2ffa4dd8a2df79b71ce6547,2020-05-05,2020-05-05 20:00:00,TX,48,33369,1037,393841,18775,,16791,906,22,,0,1888,,,,,427210,19812
f46e176344106b93598c1619735638324fccae69,2020-05-05,2020-05-05 20:00:00,UT,49,5449,132,121266,1922,,2387,56,6,456,15,,,,,,126715,2054
5da8e479644b3cae196e3b40346174103a48f3cd,2020-05-05,2020-05-05 20:00:00,VA,51,20256,764,93452,651,469,2617,713,29,4113,103,1496,361,,189,,113708,1415
f1471b09ea632f76177743f0c9b3b9271943e717,2020-05-05,2020-05-05 20:00:00,VI,78,66,0,973,8,34,51,4,0,,0,,,,,,1039,8
121ecfff108434f838722a979afecfe7e116c0a5,2020-05-05,2020-05-05 20:00:00,VT,50,907,5,16611,181,,,52,0,,0,33,2,,0,,17518,186
5fa4bac71b0666420b59ed06391363e1ae8d4e82,2020-05-05,2020-05-05 20:00:00,WA,53,15462,277,200858,4038,,,841,7,,0,292,102,,,,216320,4315
e4ba0d00f00cc8cb24d1a871fa86fcf417a8ac04,2020-05-05,2020-05-05 20:00:00,WI,55,8566,330,83967,3500,236,4131,353,13,1663,42,543,92,414,,,92533,3830
9065fc831ce3829aaf56c620e5e03765dbfc254e,2020-05-05,2020-05-05 20:00:00,WV,54,1238,32,53585,1552,,630,50,0,,0,64,23,,12,,54823,1584
552a7c9924dc8459d81a307d41b446111f974b88,2020-05-05,2020-05-05 20:00:00,WY,56,596,10,10319,451,,405,7,0,60,0,13,,,,,10915,461
18ac37203518844ba0abb03f9f6f328f4abc6774,2020-05-04,2020-05-04 20:00:00,AK,02,370,2,21353,143,,263,9,0,,0,12,,,,,21723,145
5121e270d7289526977fe842ecf8eac839a7cf9f,2020-05-04,2020-05-04 20:00:00,AL,01,8025,300,95092,10317,,,296,6,1064,29,,,411,,247,103117,10617
60aaf335c3391b4624ad79cdce644f9f0a8ce56b,2020-05-04,2020-05-04 20:00:00,AR,05,3458,27,50984,1525,,2016,81,5,438,11,91,,,16,88,54442,1552
79716c80aaa5e895276062440ab00c25a6b18608,2020-05-04,2020-05-04 20:00:00,AS,60,0,0,83,26,,,0,0,,0,,,,,,83,26
fe41c5b1959f7290d98723f333164af9090fd3a0,2020-05-04,2020-05-04 20:00:00,AZ,04,8919,279,76334,3855,,1632,362,0,1357,9,703,288,,200,,85253,4134
b4941d5eb7b0e9b258470bc014fd97f1f34b280c,2020-05-04,2020-05-04 20:00:00,CA,06,54937,1321,692937,30802,,,2254,39,,0,4616,1464,,,,747874,32123
7ae4e80fbe0105988077c493ebe2a5cd8ecf7fda,2020-05-04,2020-05-04 20:00:00,CO,08,16635,410,66455,2774,,2650,842,10,2799,6,883,,,,,83090,3184
e710920a280f95da7020779f8c63e77c1395acd4,2020-05-04,2020-05-04 20:00:00,CT,09,29287,0,73206,0,,4346,2495,59,7758,0,1488,,,,,102493,0
456560ab23188998e76e418eaabb7a0cfb608815,2020-05-04,2020-05-04 20:00:00,DC,11,5170,154,18625,539,,666,258,7,,0,447,130,,91,,23795,693
d3bf0ce73c09bc91df3a644c0a90077759e8af48,2020-05-04,2020-05-04 20:00:00,DE,10,5288,80,18822,293,,1716,182,5,,0,281,,,,,24110,373
ab9900a3978e419e37fd28c4c86ff5943dbb92e4,2020-05-04,2020-05-04 20:00:00,FL,12,36897,819,407373,15262,1181,,1423,20,6329,85,,,,,,444270,16081
6411d6dad0f25353c0b9762def2e565ed0379dfe,2020-05-04,2020-05-04 20:00:00,GA,13,29368,766,153957,7463,,,1222,45,5526,133,,,1284,,,183325,8229
c4f20dac6b74627dcbd18bd1f1d701698dcf30e0,2020-05-04,2020-05-04 20:00:00,GU,66,149,-1,3242,90,,125,5,0,,0,,,,,,3391,89
66a3d1747268d270a648e9434838daf66c78385a,2020-05-04,2020-05-04 20:00:00,HI,15,620,0,33246,916,,544,17,1,73,1,,,,,,33866,916
f21530001c5ac1c103040645158ac13443310bf9,2020-05-04,2020-05-04 20:00:00,IA,19,9703,534,47458,3441,,3486,188,4,,0,389,143,,93,,57161,3975
776135d94b845104c4e4135c7af3169ef7031461,2020-05-04,2020-05-04 20:00:00,ID,16,2061,0,27746,0,,1267,64,1,200,0,,,83,,,29807,0
d782e7b14220fd17f5a776078b0bf27fbf9514a9,2020-05-04,2020-05-04 20:00:00,IL,17,63840,2341,269307,11493,,,2662,44,,0,4493,1232,,763,,333147,13834
cacb77641fa61a9a97cf795c1c2f7c33f543e8c8,2020-05-04,2020-05-04 20:00:00,IN,18,20507,574,92790,3864,,,1264,18,,0,1449,483,,249,,113297,4438
7397df9504168ef4c5f495d5a38463530f368651,2020-05-04,2020-05-04 20:00:00,KS,20,5245,215,33358,1610,,291,136,2,553,6,,,209,,95,38603,1825
901067b70511db39ff4fb9a602e0c82c1b666b7d,2020-05-04,2020-05-04 20:00:00,KY,21,5130,251,53279,509,,1892,253,5,1519,108,329,170,654,,,58409,760
8cfe135421928424d6f2dfbf4dde55ebc329b3f7,2020-05-04,2020-05-04 20:00:00,LA,22,29673,333,151258,4438,,20316,2064,95,,0,1502,,,220,,180931,4771
1a42a1168f01996116b23e1093cccd1672716e08,2020-05-04,2020-05-04 20:00:00,MA,25,69087,1000,255181,8622,,,4090,86,6622,115,3539,908,,,,324268,9622
cc43d2ca1c387c2964f811b8af214ce8c50b6cc0,2020-05-04,2020-05-04 20:00:00,MD,24,26408,946,110587,3255,,1695,1317,36,5199,148,1649,563,,,,136995,4201
a63eb3cab6a90294c5517d7af8356f42051983ad,2020-05-04,2020-05-04 20:00:00,ME,23,1205,20,19546,0,,720,57,0,186,3,37,18,,11,,20751,20
a55d11e7a6d4cb93e10fa59b6c5b3807f6cc1712,2020-05-04,2020-05-04 20:00:00,MI,26,43754,0,178439,9661,,15659,4049,0,,0,1948,839,,670,,222193,9661
3f0cd8d618a079949480c610dd1fd13f360ab712,2020-05-04,2020-05-04 20:00:00,MN,27,7234,571,78707,2738,,4212,428,9,1271,72,396,166,444,,,85941,3309
bca5f7ea8a928f46d220926cfcc9264277013820,2020-05-04,2020-05-04 20:00:00,MO,29,8754,368,82697,8107,,,358,6,,0,858,,,135,,91451,8475
1584828f338684ae067581e50ede927948384af2,2020-05-04,2020-05-04 20:00:00,MP,69,14,0,1321,0,,12,2,0,,0,,,,,,1335,0
c17ddbae32885a7e8e2b24adac32a266a1f309ff,2020-05-04,2020-05-04 20:00:00,MS,28,7877,327,71800,1757,,4421,310,7,1316,18,646,145,,78,,79677,2084
92e9c803d236d3326eb1bced9f906b1885f4094f,2020-05-04,2020-05-04 20:00:00,MT,30,457,2,14631,79,,404,16,0,62,1,6,,,,,15088,81
45557785725faaec19a051dca4d5ee194af62d89,2020-05-04,2020-05-04 20:00:00,NC,37,11848,184,134591,2420,,,430,8,,0,498,,,,,146439,2604
b75982b63a2764f33a67e11c6044c8a13f5271b4,2020-05-04,2020-05-04 20:00:00,ND,38,1225,34,33529,1367,,540,25,0,94,4,31,,,,,34754,1401
d124d557ce38ca32a6f6902a2e50a8321133bb87,2020-05-04,2020-05-04 20:00:00,NE,31,5910,584,27844,1908,,,78,2,,0,,,,,,33754,2492
849f8a3379f074307517551fbd7cf790dccd0ff5,2020-05-04,2020-05-04 20:00:00,NH,33,2588,159,24282,-1682,244,1017,86,2,286,9,103,,,,,26870,-1523
e1538483bb2cc07c5d4c6ceae02261ddc5d5222e,2020-05-04,2020-05-04 20:00:00,NJ,34,128269,1525,148951,629,647,15642,7910,39,,0,5287,1610,,1189,,277220,2154
8bf814bbd34ed96963c1951fbf72cdc73ad2269d,2020-05-04,2020-05-04 20:00:00,NM,35,3850,118,74127,2915,,832,151,12,587,0,164,,,,,77977,3033
c77d3ff4b9ea2fee658311786263459e1a7b91a7,2020-05-04,2020-05-04 20:00:00,NV,32,5491,65,40675,832,,185,262,5,,0,,,,,,46166,897
ba4d074a61ad40eb9e794352cffbb05e283ba506,2020-05-04,2020-05-04 20:00:00,NY,36,318953,2538,688357,18861,,58950,19415,226,69331,595,9647,,,,,1007310,21399
3bb8af56bf2fc6fb7949ec692f33709a7692ff45,2020-05-04,2020-05-04 20:00:00,OH,39,20474,560,134681,4429,,,1056,18,3809,40,1078,412,1090,275,,155155,4989
992629295d8601b4f2ec511f4e420e4c7b412b15,2020-05-04,2020-05-04 20:00:00,OK,40,4044,72,59804,0,,2682,238,0,753,10,236,92,,,,63848,72
92876bef1d7f1b51551df9588c950205b875ee6d,2020-05-04,2020-05-04 20:00:00,OR,41,2759,79,60698,1324,,860,109,0,608,10,207,41,,17,,63457,1403
5fd981f1a2c6f48ffe0fa1d85a0b41be26de8f5d,2020-05-04,2020-05-04 20:00:00,PA,42,50092,825,195498,4124,,,2458,14,,0,2708,,,573,,245590,4949
468e6861a442cd42d2fb462929ef0c88a2c1826c,2020-05-04,2020-05-04 20:00:00,PR,72,1843,35,9313,0,,,97,0,,0,,,,,,11156,35
0ebc4c71667f275e02d01aae30da3ad29bcfee9d,2020-05-04,2020-05-04 20:00:00,RI,44,9652,175,64484,2034,,601,341,21,1061,48,339,84,,61,,74136,2209
5ba28814df43672589896f9b5f39449971fa44ed,2020-05-04,2020-05-04 20:00:00,SC,45,6626,0,57562,0,,3622,275,0,1110,0,,,,,,64188,0
57a79d1b62d112553a15700a7bcf874207ccddfa,2020-05-04,2020-05-04 20:00:00,SD,46,2668,37,16045,259,,1830,21,0,211,14,69,,,,,18713,296
89cd29730aed1390ac02400765c5c17823bead77,2020-05-04,2020-05-04 20:00:00,TN,47,13571,394,197872,6442,,6081,219,9,1143,8,,,,,,211443,6836
cb36d38213b6cabb99b43ab2020f0788722627c8,2020-05-04,2020-05-04 20:00:00,TX,48,32332,784,375066,16054,,16090,884,17,,0,1533,,,,,407398,16838
4fa661b415ade0d99c06f8ca2d3137d33dcdd1d8,2020-05-04,2020-05-04 20:00:00,UT,49,5317,142,119344,2417,,2342,50,0,441,5,,,,,,124661,2559
0ee01c6fd08327a9ffedb431edcaf15360fb1271,2020-05-04,2020-05-04 20:00:00,VA,51,19492,821,92801,3470,478,2547,684,24,4010,100,1463,348,,192,,112293,4291
bda7801e17d660b460fe699b714b4e351cf55746,2020-05-04,2020-05-04 20:00:00,VI,78,66,0,965,14,15,51,4,0,,0,,,,,,1031,14
4f2ac2cf1bf518c15eebff5242569a5c61705b34,2020-05-04,2020-05-04 20:00:00,VT,50,902,5,16430,373,,,52,0,,0,15,,,,,17332,378
a1eb54c45ae0018492014a96dcf09db849a242a5,2020-05-04,2020-05-04 20:00:00,WA,53,15185,182,196820,4508,,,834,4,,0,263,86,,,,212005,4690
c17d32b95a4467b10e1a6d6c831188dad116c119,2020-05-04,2020-05-04 20:00:00,WI,55,8236,272,80467,2470,226,3973,340,1,1621,13,573,116,404,,,88703,2742
17da702f7b73d6fb20fa796b2b858e88875563f0,2020-05-04,2020-05-04 20:00:00,WV,54,1206,15,52033,1586,,611,50,0,,0,73,28,,15,,53239,1601
371ea67c067e7545d949daea802ea8ef4317ea45,2020-05-04,2020-05-04 20:00:00,WY,56,586,7,9868,228,,391,7,0,60,0,13,,,,,10454,235
47291d8d4e9d84e87ae0f5c56070e2b3b284a7fd,2020-05-03,2020-05-03 20:00:00,AK,02,368,3,21210,176,,262,9,0,,0,12,,,,,21578,179
af9d0e385c3812ffb9057c163a9179b9daac1161,2020-05-03,2020-05-03 20:00:00,AL,01,7725,291,84775,0,,,290,2,1035,12,,,403,,242,92500,291
091a9db3cc083c8896fe7213039fa9e150ec43b9,2020-05-03,2020-05-03 20:00:00,AR,05,3431,59,49459,1249,,1999,76,3,427,13,100,,,20,88,52890,1308
033ba12d8b345376799e442ac3bcaa8a9cd092d3,2020-05-03,2020-05-03 20:00:00,AS,60,0,0,57,0,,,0,0,,0,,,,,,57,0
682fa257206e2e5961f7dd291cbe276b97761ded,2020-05-03,2020-05-03 20:00:00,AZ,04,8640,276,72479,2846,,1597,362,14,1348,9,732,282,,192,,81119,3122
d2a4de966cdeb307363f3d53e97e6d98e0e2fa1e,2020-05-03,2020-05-03 20:00:00,CA,06,53616,1419,662135,27529,,,2215,44,,0,4734,1468,,,,715751,28948
8e64d82fda25fc4a864d7710defe9bd30b66867c,2020-05-03,2020-05-03 20:00:00,CO,08,16225,457,63681,2500,,2607,832,12,2793,46,883,,,,,79906,2957
ba474df9ba3c648369c26a3eec6cc62d8e721bcc,2020-05-03,2020-05-03 20:00:00,CT,09,29287,523,73206,1713,,4346,2436,97,7758,0,1551,,,,,102493,2236
a43590ee066aaea507c3760898fa37428b1be85d,2020-05-03,2020-05-03 20:00:00,DC,11,5016,219,18086,879,,666,251,11,,0,,,,,,23102,1098
94b68f067e8edb9d29340adbbf9453b70e536975,2020-05-03,2020-05-03 20:00:00,DE,10,5208,170,18529,455,,1640,177,9,,0,284,,,,,23737,625
b4bbb1861dfd7382b14b352add108a733db9e3c3,2020-05-03,2020-05-03 20:00:00,FL,12,36078,615,392111,11562,1226,,1403,15,6244,299,,,,,,428189,12177
ca4f39e12c27dc91259a7e9a073a529310bdf34d,2020-05-03,2020-05-03 20:00:00,GA,13,28602,296,146494,0,,,1177,3,5393,6,,,1249,,,175096,296
f4dde6237f9e084f25169ec7280990408e2b817c,2020-05-03,2020-05-03 20:00:00,GU,66,150,2,3152,112,,126,5,0,,0,,,,,,3302,114
7069622214b43bb0281d7c91a60a72f73c1fd55c,2020-05-03,2020-05-03 20:00:00,HI,15,620,1,32330,964,,541,16,0,72,0,,,,,,32950,965
c55f84210b7917f739f9af9eb7b2209014ffb018,2020-05-03,2020-05-03 20:00:00,IA,19,9169,528,44017,6309,,3325,184,9,,0,378,133,,93,,53186,6837
43897d0e97a0d4836faa9683b27f14d650ac41df,2020-05-03,2020-05-03 20:00:00,ID,16,2061,26,27746,291,,1267,63,0,200,22,,,83,,,29807,317
b81126801cf1503f6be0e4422e23568b80bccb82,2020-05-03,2020-05-03 20:00:00,IL,17,61499,2994,257814,16423,,,2618,59,,0,4701,1232,,759,,319313,19417
7f8859ede28b3a66f66bed1eba7e5658a1ef46a3,2020-05-03,2020-05-03 20:00:00,IN,18,19933,638,88926,4080,,,1246,17,,0,1398,476,,242,,108859,4718
1319ccd5c823bb7052b44922ebea3bebb6fce268,2020-05-03,2020-05-03 20:00:00,KS,20,5030,284,31748,1552,,286,134,3,547,6,,,209,,95,36778,1836
e6d1a477154abc49199c5d075ac25e5598c72fcd,2020-05-03,2020-05-03 20:00:00,KY,21,4879,0,52770,0,,1752,248,0,1411,0,334,178,652,,,57649,0
2abd020ba879c45f70881e888e89e1e3408616b7,2020-05-03,2020-05-03 20:00:00,LA,22,29340,200,146820,3102,,17303,1969,19,,0,1530,,,213,,176160,3302
ed7caecfe102b62bcac6f165dae94c701b763918,2020-05-03,2020-05-03 20:00:00,MA,25,68087,1824,246559,13828,,,4004,158,6507,129,3617,904,,,,314646,15652
5be6db1574edb7d751959d95c9eb8aea8873e6a5,2020-05-03,2020-05-03 20:00:00,MD,24,25462,989,107332,6283,,1666,1281,30,5051,141,1635,565,,,,132794,7272
1a2972c923961f74a197a82706ad5671bfbc3578,2020-05-03,2020-05-03 20:00:00,ME,23,1185,33,19546,0,,706,57,1,183,2,33,18,,12,,20731,33
fb2d8e3fb14b5306bff426f0750228fa947bcabf,2020-05-03,2020-05-03 20:00:00,MI,26,43754,547,168778,10276,,15659,4049,29,,0,2100,850,,713,,212532,10823
aa2948f5ec390b4cdc161f7a69fd51929d0a9ffe,2020-05-03,2020-05-03 20:00:00,MN,27,6663,435,75969,3190,,3015,419,24,1199,40,373,155,426,,,82632,3625
c5bb5a599a40c9851dee2c2d7939a7361ff79ac5,2020-05-03,2020-05-03 20:00:00,MO,29,8386,232,74590,0,,,352,1,,0,896,,,141,,82976,232
c0a11ea4264741d8542e008930fefda14cd2b2e9,2020-05-03,2020-05-03 20:00:00,MP,69,14,0,1321,387,,12,2,0,,0,,,,,,1335,387
c5b335c0e101eb6bb3413333733803abee8c66a8,2020-05-03,2020-05-03 20:00:00,MS,28,7550,109,70043,3009,,3413,303,12,1298,33,667,143,,73,,77593,3118
bc96f2c8b5d2da48705596282b459b2d63b6264f,2020-05-03,2020-05-03 20:00:00,MT,30,455,0,14552,372,,404,16,0,61,0,5,,,,,15007,372
a624f8f089146cb8bf2d24aafdb6e06b3c1d3c32,2020-05-03,2020-05-03 20:00:00,NC,37,11664,155,132171,4205,,,422,2,,0,475,,,,,143835,4360
150909d1f7deb01e242915b072c67ab3b91241ce,2020-05-03,2020-05-03 20:00:00,ND,38,1191,38,32162,1768,,517,25,1,90,0,31,,,,,33353,1806
0f4ac06427802580555079d268d3ddd90688d76d,2020-05-03,2020-05-03 20:00:00,NE,31,5326,488,25936,1426,,,76,3,,0,,,,,,31262,1914
a28480d08d0d577941911c6faeaafc52725e20ae,2020-05-03,2020-05-03 20:00:00,NH,33,2429,119,25964,3925,220,1107,84,3,277,7,103,,,,,28393,4044
28957956d2de20c823e944c266c7c8a8afaf65f7,2020-05-03,2020-05-03 20:00:00,NJ,34,126744,3027,148322,9727,641,15642,7871,129,,0,5317,1623,,1198,,275066,12754
9bdc954161aa300e226d7fdaea0ce3830933ec23,2020-05-03,2020-05-03 20:00:00,NM,35,3732,219,71212,3607,,812,139,8,587,0,168,,,,,74944,3826
12be3eadb7ea2de1e19ea67adfe3ede9322e819d,2020-05-03,2020-05-03 20:00:00,NV,32,5426,115,39843,767,,182,257,3,,0,,,,,,45269,882
8269e363c3fb0c3b89f74591b6ff550750ba4882,2020-05-03,2020-05-03 20:00:00,NY,36,316415,3438,669496,23402,,58950,19189,280,68736,846,9786,,,,,985911,26840
faadef760a1014098af2f9afc72a051c88632082,2020-05-03,2020-05-03 20:00:00,OH,39,19914,579,130252,3768,,,1038,17,3769,57,931,393,1078,255,,150166,4347
6432875ccdb6448681b30710a40222557cb34a21,2020-05-03,2020-05-03 20:00:00,OK,40,3972,121,59804,0,,2635,238,0,743,0,236,92,,,,63776,121
64346cb6c25a90e06ead6ee5560742f0247f680f,2020-05-03,2020-05-03 20:00:00,OR,41,2680,45,59374,1873,,860,109,0,598,3,205,46,,21,,62054,1918
e9627649e063652cf6f55d5e0175d081799becfe,2020-05-03,2020-05-03 20:00:00,PA,42,49267,962,191374,4303,,,2444,26,,0,2645,,,562,,240641,5265
53217d1215268ee7b4ab580e5e35a6fc14d22cde,2020-05-03,2020-05-03 20:00:00,PR,72,1808,51,9313,0,,,97,2,,0,,,,,,11121,51
1f82b6d0db9d8031ca4d5fcc7dbf8b38d75e2457,2020-05-03,2020-05-03 20:00:00,RI,44,9477,188,62450,1811,,565,320,24,1013,36,330,83,,59,,71927,1999
72bb2dfcc255c26df4e47bb1dacc3f06325016e4,2020-05-03,2020-05-03 20:00:00,SC,45,6626,137,57562,2435,,3622,275,8,1110,0,,,,,,64188,2572
