hash,date_stamp,datetime_checked,us_state_postal,us_state_fips,cnt_tested_pos,cnt_tested_pos_new,cnt_tested_neg,cnt_tested_neg_new,cnt_tested_pending,cnt_recovered,cnt_death,cnt_death_new,cnt_hospitalized,cnt_hospitalized_new,cnt_hospitalized_current,cnt_icu_current,cnt_icu_total,cnt_vent_current,cnt_vent_total,cnt_tested,cnt_tested_new
b388d48dda6d778d1411a4eed4313b048f21efe6,2020-11-06,2020-11-06 11:20:00,NC,37,288569,2908,3988807,47526,,246318,4582,34,,0,1161,311,,,,4277376,50434
899ec36c14e566e516df92b37a5e48f04eb760c3,2020-11-06,2020-11-06 01:59:00,ND,38,51602,1765,254063,930,,41175,480,12,1817,41,375,48,337,,,884732,11387
b87e4810b6ac2bffcc530ff1fedce4e4f97d9053,2020-11-06,2020-11-05 21:45:00,NE,31,78012,2124,536031,3615,,45658,674,5,3201,53,720,,,,,1000225,12727
04b112b211acb8f5970c267bec86ee43cd810dee,2020-11-06,2020-11-06 09:00:00,NH,33,12012,204,346718,2168,,9894,488,2,790,2,48,,259,,,651044,6453
e9cdda2dca5d1f41981166fcef4709db97f57615,2020-11-06,2020-11-06 00:00:00,NJ,34,249380,2161,4614056,43223,,37818,16416,13,38178,123,1336,274,,81,,4863436,45384
9b5c28175b058e5a842bac8bfa1a9a8cfb81f73a,2020-11-06,2020-11-05 17:56:00,NM,35,51110,859,1179095,10541,,22459,1082,23,4969,73,400,,,,,1230205,11400
56cd907849a16abdde526484a408a63d5979fd45,2020-11-06,2020-11-06 00:00:00,NV,32,106922,1562,728492,4279,,2525,1845,21,,0,770,183,,85,,1312492,13371
33f8595affca12df2171752b5f5ce22a887a8785,2020-11-06,2020-11-05 23:59:00,NY,36,522021,3209,14833860,157496,,80368,25910,18,89995,0,1321,285,,129,,15355881,160705
34bfc5bfe00832584e55a2f6778580b131f7eb29,2020-11-06,2020-11-06 14:00:00,OH,39,240178,5008,4460636,0,,180758,5494,33,20246,231,2170,547,3991,280,,4700814,5008
e0897521aa39d745151c51bed0150cd9afb15df6,2020-11-06,2020-11-06 00:00:00,OK,40,131751,1878,1557850,14166,6437,113227,1429,16,9438,100,1025,326,,,,1689601,16044
f8eced1303021a35b5cf37a1383bed55462bb2a2,2020-11-06,2020-11-06 03:01:00,OR,41,48608,769,848994,7806,,5870,716,6,3378,44,266,62,,27,,897602,8575
9949149e96c3b3636e71a1ab8a0727b43563fecc,2020-11-06,2020-11-06 12:00:00,PA,42,223950,3384,2408366,17030,,165723,8975,38,,0,1597,351,,149,,2632316,20414
2ba573751b38bd84a91afbeac3cd63689dbb62c1,2020-11-06,2020-11-06 00:00:00,PR,72,70519,1103,305972,0,,31915,862,7,,0,518,68,,42,,376491,1103
fa4747ebed9478b18222271aa06c6e00a51143be,2020-11-06,2020-11-06 12:00:00,RI,44,36380,630,417267,2589,,2891,1224,2,3488,16,187,21,,12,,1217916,17165
fa5434552088613e6c7365514f31f01e16df847c,2020-11-06,2020-11-05 23:59:00,SC,45,182872,1233,1714225,22579,,95045,4005,13,10776,50,767,204,,91,,1897097,23812
61d3265bb20e192713ddeaa483e48a55d563aed7,2020-11-06,2020-11-05 14:00:00,SD,46,52639,1488,219551,1566,,37703,510,28,3023,68,493,,,,,272190,3054
d77949be738cb4cddeff5258107ff6577df47fc2,2020-11-06,2020-11-06 15:00:00,TN,47,273144,1373,3518263,9902,,246392,3541,32,10618,72,1631,505,,191,,3791407,11275
0153626dc4e2e5ada97aca1d16d904f93d304536,2020-11-06,2020-11-06 18:00:00,TX,48,942539,7545,7611227,62493,,807008,18589,136,,0,6070,1785,,,,8553766,70038
6ea2be3e1c67a80295ea389c8edec97127f80511,2020-11-06,2020-11-06 10:12:00,UT,49,127279,2987,962716,6700,,91340,649,17,5922,92,414,167,1216,,465,1463556,15707
862e249cfd0cf433e5a88ae529c7a2640cc28049,2020-11-06,2020-11-05 17:00:00,VA,51,188770,1568,2569584,22796,266,21366,3682,-6,22423,70,1057,216,,96,,2743229,24023
5ccedb526a2857d4a3ff8016e6f979496929dc5b,2020-11-06,2020-11-06 02:37:00,VI,78,1390,2,23728,212,35,1340,23,0,,0,,,,,,25118,214
6defd88380ee81587cfefbc3303bbf8d2ffd93eb,2020-11-06,2020-11-05 23:59:00,VT,50,2326,23,190402,678,,1904,58,0,,0,4,2,,,,428851,4429
68f5e4d8cc66daad069eaa84dc9ffd44844ba421,2020-11-06,2020-11-05 02:59:00,WA,53,112550,1070,2428524,20510,,,2431,15,8784,49,394,,,48,,2541074,21580
d3deed8a55a2cca7b0690213bc74d69ba60484c2,2020-11-06,2020-11-06 00:00:00,WI,55,269982,6411,1896457,14644,277,198090,2333,64,12554,244,1787,385,1557,,,3497021,56991
5a6aec3b011984c4538df0ac98dcac4b5aad3856,2020-11-06,2020-11-05 23:59:00,WV,54,27087,540,799972,9427,,20465,487,7,,0,280,93,,31,,827059,9967
8bb34fb15cf8af9ffb7257c3204cbe367a631df9,2020-11-06,2020-11-06 17:10:00,WY,56,16405,996,123769,965,,10012,105,0,499,7,147,,,,,140174,1961
910e0e68ec1831715444823aa43d30e203d4ec90,2020-11-05,2020-11-05 03:59:00,AK,02,18174,314,763652,153754,,7125,84,0,,0,104,,,7,,781826,154068
e660184b515c15867ae651a03b8c7f2f23271e52,2020-11-05,2020-11-05 11:00:00,AL,01,199158,1381,1209841,6344,,84471,3026,20,21027,0,994,,2100,,1214,1379107,7495
4e9c3e9074ce0a4bb709135ce39a79d8a6f26be2,2020-11-05,2020-11-05 00:00:00,AR,05,117360,1548,1285613,11628,,104816,2037,11,7326,53,633,235,,105,859,1392905,12783
65e922a95a735683d36fbf7783e877b87778e55c,2020-11-05,2020-11-01 00:00:00,AS,60,0,0,1768,0,,,0,0,,0,,,,,,1768,0
b88c033d4c2ce57e35ef9ced16db7139a4e59aef,2020-11-05,2020-11-05 00:00:00,AZ,04,252768,2135,1573861,5997,,42317,6087,28,21831,45,1100,254,,128,,1826629,14303
3854b09be2e2e24a64a7325855898732f1d0b7bb,2020-11-05,2020-11-05 02:59:00,CA,06,944576,4566,18321787,80785,,,17815,63,,0,3462,922,,,,19266363,85351
9c43a252015313be00039ccb425d65d81691804d,2020-11-05,2020-11-04 01:59:00,CO,08,117637,2928,1162210,9774,,8268,2147,13,9618,438,970,,,,,2109114,26963
7a821fbc71b27c2caea620c8e845e6447b8188e6,2020-11-05,2020-11-04 20:30:00,CT,09,77060,1687,2356349,29845,,9800,4656,11,12257,0,380,,,,,2433409,31532
35ea0a313e4f6494f145a9d30dc68e23bf85c641,2020-11-05,2020-11-04 00:00:00,DC,11,17682,81,522820,3330,,13653,650,3,,0,83,26,,24,,540502,3411
87db1983771a5e74c8266c6ac7f64745af130904,2020-11-05,2020-11-04 18:00:00,DE,10,25753,219,332633,1503,,13685,716,4,,0,113,28,,,,573791,1308
b5ca469e651fb03ff50ecb4bdc40c6cc1108baf5,2020-11-05,2020-11-04 23:59:00,FL,12,816376,6120,5474729,37818,4724,,17170,39,50670,191,2523,,,,,10328997,92039
d580a8bc7dff1f969fad412c19587c34fd67f52e,2020-11-05,2020-11-05 14:50:00,GA,13,368368,1916,3303792,22966,,,8578,56,32217,175,1780,,6058,,,3672160,24882
04a35704a53efafc598a71527d4aecc3d8088fdc,2020-11-05,2020-11-05 06:30:00,GU,66,5004,101,65463,610,,3352,85,2,,0,90,20,,11,,70467,711
402f4044b2543fbdf59bc64db7837d5daff391e7,2020-11-05,2020-11-04 18:00:00,HI,15,15686,155,295153,0,,11958,219,0,1125,1,57,11,,8,,547333,5848
7d3ca86e286eec2d0e0c7b57f0f3729ac384dc2c,2020-11-05,2020-11-05 00:00:00,IA,19,130732,3992,785672,4358,,98037,1802,15,,0,839,188,,60,,916404,8350
18562948a38ec8d6ba90422716a53bda4785179d,2020-11-05,2020-11-04 19:00:00,ID,16,68314,1290,336496,1746,,31210,664,17,2730,39,296,77,566,,,395676,2703
445f0b911b5870998700185255a35e43dfe25228,2020-11-05,2020-11-05 00:00:00,IL,17,453750,9935,7669237,76080,,,10313,97,,0,3891,772,,343,,8122987,86015
b3b728069a60216840a25ae276ea705293a704ee,2020-11-05,2020-11-04 23:59:00,IN,18,196176,4412,1565771,9039,,128674,4511,47,17798,185,1948,568,3433,197,,3073855,41093
6a8e72f4d5c6bff40a13359dce6992f34da4e0bf,2020-11-05,2020-11-04 10:00:00,KS,20,92215,0,571465,0,,2753,1087,0,3984,0,567,160,1106,60,334,663680,0
06854e8a2b4cd5327e3d2f48fa5d5832d0ef3bcb,2020-11-05,2020-11-05 00:00:00,KY,21,115277,2268,1912893,26248,,20304,1534,20,7581,134,1102,291,1869,,,2009317,27981
a72e597134d776fa1c94096d74e257446fb4551f,2020-11-05,2020-11-05 13:00:00,LA,22,190845,681,2656821,21066,,172210,5995,20,,0,636,,,82,,2847666,21747
fec2fd4711e8cc01691a7554e9eb0af73e82f98c,2020-11-05,2020-11-05 08:00:00,MA,25,165161,1862,2671933,22693,,131646,10085,23,13373,74,498,115,,56,,6461311,86359
880ec0d43de4ddcafc83ef96066610445f0be87b,2020-11-05,2020-11-05 10:00:00,MD,24,149964,1198,1840059,9758,,8255,4182,10,17435,72,588,157,,,,3552331,27944
a5c73a5a0e1cf9b9e553c5e1e5e8713238cadfc5,2020-11-05,2020-11-04 23:59:00,ME,23,7260,183,660590,10417,,5751,150,0,510,3,38,17,,2,,667850,10600
e0e9a98f2fd3027be7f7c7bc858f45a282d95c56,2020-11-05,2020-11-05 00:00:00,MI,26,218263,6103,4936619,55103,,121093,7833,51,,0,2280,475,,194,,5154882,61206
cd023eb6d2f4341c48ef1acebd9d8d98141a297e,2020-11-05,2020-11-04 17:00:00,MN,27,164865,3942,1776631,17089,,137824,2555,25,11016,167,931,216,2839,,,2947153,32216
7b77b106adbe6f7872cd296b40609aad8fca35d1,2020-11-05,2020-11-05 00:59:00,MO,29,196576,3553,1360425,6493,,,3106,18,,0,1774,511,,233,,2624970,22090
e75b90ca68518a3cf31297547f671faa81eae6c8,2020-11-05,2020-11-02 00:00:00,MP,69,96,0,15993,0,,29,2,0,4,0,,,,,,16089,0
d8cded0c03727e5ac790f4be2e1c9459848e4d7c,2020-11-05,2020-11-04 00:00:00,MS,28,123887,1612,837208,0,,105839,3405,8,6728,0,640,154,,76,,961095,1612
d0342df9ac5c347f601a90ef338ce620a2c3f816,2020-11-05,2020-11-05 01:59:00,MT,30,36968,1013,483056,1723,,23300,407,3,1421,19,414,,,,,520024,2736
b293d7a1b0c3e31fd5a9abaad106d0c218f232ad,2020-11-05,2020-11-05 11:30:00,NC,37,285661,2859,3941281,39825,,246318,4548,41,,0,1193,323,,,,4226942,42684
2ffb531d27afbc9a6e67a3fc92f470d8d1314fef,2020-11-05,2020-11-05 01:59:00,ND,38,49837,1536,253133,345,,40017,468,14,1776,38,366,51,333,,,873345,9017
9315c9a51a8b631c51aa0049b5677624b176b5f1,2020-11-05,2020-11-04 21:45:00,NE,31,75888,1828,532416,2586,,45772,669,9,3148,26,698,,,,,987498,11966
9fa1fcf4958d77263bf2d8aab9e8f5297ae673ef,2020-11-05,2020-11-05 09:00:00,NH,33,11808,245,344550,4977,,9776,486,2,788,1,44,,259,,,644591,9321
b7c7b084cce313cb42a2fe9ac6ccd07d076fa7f3,2020-11-05,2020-11-05 00:00:00,NJ,34,247219,1962,4570833,46999,,37696,16403,12,38055,97,1224,238,,85,,4818052,48961
94eeaba96afc5ca658806f7630b19521de7d79da,2020-11-05,2020-11-04 17:51:00,NM,35,50251,1011,1168554,15447,,22274,1059,14,4896,59,393,,,,,1218805,16458
2a939df364de84a2648f6202d3c73de274c414dd,2020-11-05,2020-11-05 00:00:00,NV,32,105360,1267,724213,4763,,2511,1824,10,,0,740,170,,75,,1299121,12915
eca6562917ab4ddf15831dd3ac773cd22a25aaad,2020-11-05,2020-11-04 23:59:00,NY,36,518812,2997,14676364,158022,,80225,25892,24,89995,0,1277,268,,128,,15195176,161019
1b8ba10f2cba98729356973a8a33b6ad32063256,2020-11-05,2020-11-05 14:00:00,OH,39,235170,4961,4460636,46429,,178646,5461,33,20015,214,2075,541,3969,270,,4695806,51390
16fc447b66de1aa82518db54572b71493b903aac,2020-11-05,2020-11-05 00:00:00,OK,40,129873,2101,1543684,14339,5883,111695,1413,21,9338,119,1055,337,,,,1673557,16440
e3115581287f37d5d3e830d6e5ab7d8b9e111eea,2020-11-05,2020-11-05 03:01:00,OR,41,47839,790,841188,5283,,5870,710,5,3334,22,322,62,,27,,889027,6073
68f2f5499168c292aa99594fd568aa4e0fe8ae09,2020-11-05,2020-11-05 12:00:00,PA,42,220566,2900,2391336,17071,,165424,8937,47,,0,1599,335,,147,,2611902,19971
0805858e36eef4652f76defb5e9f7fbe571e1a56,2020-11-05,2020-11-05 00:00:00,PR,72,69416,396,305972,0,,31182,855,5,,0,483,60,,40,,375388,396
ec3b219864df6e3810c079f4fe4853248f8bfeb5,2020-11-05,2020-11-05 12:00:00,RI,44,35750,628,414678,2779,,2881,1222,8,3472,40,182,20,,11,,1200751,16392
fa28b2c8675a1e2464ff36438139aa6e8ec550dd,2020-11-05,2020-11-04 23:59:00,SC,45,181639,769,1691646,6628,,94333,3992,7,10726,70,755,214,,102,,1873285,7397
6050e8806d7b70277b1b5774831643028b5757b0,2020-11-05,2020-11-04 14:00:00,SD,46,51151,1360,217985,980,,37059,482,22,2955,82,475,,,,,269136,2340
56bdc309e30b5c26a9a4fbbadc35b68711218923,2020-11-05,2020-11-05 15:00:00,TN,47,271771,1969,3508361,17779,,243492,3509,31,10546,62,1701,482,,209,,3780132,19748
000a3b248c8227a5e04d2250e2b018c35acfb295,2020-11-05,2020-11-05 17:05:00,TX,48,934994,8594,7548734,70947,,802611,18453,133,,0,5954,1749,,,,8483728,79541
1fc9c7ce336857f8a8453107ff0632f16f6f1ab8,2020-11-05,2020-11-05 11:06:00,UT,49,124292,2807,956016,9835,,89837,632,7,5830,75,409,158,1202,,465,1447849,18463
6fb4324200bb85150f76c22a84fe0eabfd772062,2020-11-05,2020-11-04 17:00:00,VA,51,187202,1366,2546788,17449,297,21289,3688,11,22353,940,1064,240,,104,,2719206,18441
81436b6c237576afd6ee7082e83de8a6f646a1fa,2020-11-05,2020-11-04 22:18:00,VI,78,1388,0,23516,158,30,1332,23,0,,0,,,,,,24904,158
f93a0c67e3fee9e9bb61c020e6e3d9d871d2bd6b,2020-11-05,2020-11-04 23:59:00,VT,50,2303,36,189724,904,,1888,58,0,,0,7,4,,,,424422,5623
28cacf58eb589450fc169f6d3492f9a910de5cda,2020-11-05,2020-11-04 02:59:00,WA,53,111480,1469,2408014,22874,,,2416,16,8735,60,386,,,62,,2519494,24343
595986b4f8b4bef50f49ad56a2fb9da0de7ba441,2020-11-05,2020-11-05 00:00:00,WI,55,263571,6284,1881813,9518,299,193369,2269,40,12310,223,1774,376,1542,,,3440030,31577
fb8933ad1394f9e14a7c5e7cab3a44edc773304b,2020-11-05,2020-11-04 23:59:00,WV,54,26547,560,790545,10324,,20175,480,8,,0,281,93,,31,,817092,10884
58621c9305687166575f511074a4231f000ce43c,2020-11-05,2020-11-05 16:50:00,WY,56,15409,365,122804,2087,,9709,105,0,492,11,134,,,,,138213,2452
b1f3faafdb8100fd0d67eb31a3614c20da9f076c,2020-11-04,2020-11-04 03:59:00,AK,02,17860,412,609898,2591,,7124,84,0,,0,95,,,9,,627758,3003
1bac7f8b3ff7ab5f7136284a077b2ab1fd62cc5b,2020-11-04,2020-11-04 11:00:00,AL,01,197777,1848,1203497,7075,,84471,3006,19,21027,126,1017,,2089,,1207,1371612,8563
917b9b4d7715a29ac1e98b713858ee3eaacf7c09,2020-11-04,2020-11-04 00:00:00,AR,05,115812,1293,1273985,10323,,103762,2026,23,7273,79,627,234,,106,856,1380122,11237
29bce6ef2ed486230681913be5fe39613476031c,2020-11-04,2020-11-01 00:00:00,AS,60,0,0,1768,0,,,0,0,,0,,,,,,1768,0
6c90676ac7181bde1a74ee2db2469f3d46ee2d46,2020-11-04,2020-11-04 00:00:00,AZ,04,250633,815,1567864,8411,,42039,6059,39,21786,160,1065,241,,127,,1812326,9091
6ffc839bc4b27f32a87f63a05db791e4c12de847,2020-11-04,2020-11-04 02:59:00,CA,06,940010,5338,18241002,100753,,,17752,66,,0,3410,901,,,,19181012,106091
8013fc4ac79bfc2f90a903e83a147f0490aab6f0,2020-11-04,2020-11-03 01:59:00,CO,08,114709,2562,1152436,8255,,8179,2134,8,9180,66,925,,,,,2082151,21509
b478733359a93cfaa823d005699a495ce8d6aa10,2020-11-04,2020-11-03 20:30:00,CT,09,75373,1515,2326504,32368,,9800,4645,18,12257,0,374,,,,,2401877,33883
dd1840edae6c8474d4dacb36548fbbf26b205f45,2020-11-04,2020-11-03 00:00:00,DC,11,17601,77,519490,3595,,13601,647,0,,0,92,29,,14,,537091,3672
da4f04c12058e06a85542767a564aba68114565e,2020-11-04,2020-11-03 18:00:00,DE,10,25534,108,331130,889,,13598,712,0,,0,114,28,,,,572483,2423
d1f12c2650c8324cd0f5bd3b7dff702919db4511,2020-11-04,2020-11-03 23:59:00,FL,12,810256,4332,5436911,17075,4676,,17131,32,50479,181,2489,,,,,10236958,54498
acf738a3525db0168ffcb1814049c9c819fd3083,2020-11-04,2020-11-04 14:50:00,GA,13,366452,1863,3280826,26585,,,8522,43,32042,149,1782,,6031,,,3647278,28448
b3fc7ec5f16d7a75806f9226e8332ac074362d49,2020-11-04,2020-11-04 08:05:00,GU,66,4903,91,64853,637,,3228,83,3,,0,94,22,,12,,69756,728
25754d51d7ea4f7a0fc20acd99971c4a6ef41386,2020-11-04,2020-11-03 18:00:00,HI,15,15531,87,295153,0,,11930,219,0,1124,13,57,11,,8,,541485,4064
e9582a0d97da43c3e3c2c8d5bdd5f7d5872c6e76,2020-11-04,2020-11-04 00:00:00,IA,19,126740,2276,781314,2642,,96753,1787,24,,0,777,182,,63,,908054,4918
40036b632f0b5a14ec4da37fb70ed7dc260d5f09,2020-11-04,2020-11-03 19:00:00,ID,16,67024,1179,334750,1856,,30844,647,15,2691,48,155,55,560,,,392973,2682
fc78e94a29ea9ccc638ac2108b9eb21098f0c185,2020-11-04,2020-11-04 00:00:00,IL,17,443815,7538,7593157,64319,,,10216,55,,0,3761,776,,327,,8036972,71857
2b27b0f5f787292bd7d42c39e39786cec93f83ff,2020-11-04,2020-11-03 23:59:00,IN,18,191764,3698,1556732,11223,,127143,4464,25,17613,229,1897,545,3393,183,,3032762,37419
90dd0f43717eb105fcc7fa6fe8f34a065a9286ad,2020-11-04,2020-11-04 10:00:00,KS,20,92215,2988,571465,5425,,2753,1087,41,3984,91,567,160,1106,60,334,663680,8413
1164b1dae77e9456bd8cc194e43f4a3253bcf87a,2020-11-04,2020-11-04 00:00:00,KY,21,113009,1630,1886645,46233,,19667,1514,11,7447,103,1066,286,1815,,,1981336,47517
ac8aadbcd78d99330257b33fa64d0b217e4cd578,2020-11-04,2020-11-04 13:00:00,LA,22,190164,1016,2635755,7043,,172210,5975,24,,0,623,,,77,,2825919,8059
a9e1371ed3c76ad424bcbd87ed79bffd8d6b0eee,2020-11-04,2020-11-04 08:00:00,MA,25,163299,1714,2649240,20388,,127054,10062,27,13299,0,502,109,,55,,6374952,103066
8d5948a393bfe84d01f7c35e789366379a60dbb0,2020-11-04,2020-11-04 10:00:00,MD,24,148766,1000,1830301,10167,,8235,4172,10,17363,51,595,154,,,,3524387,25270
788018154f1c8c83517cf45a588fd0be1263f80a,2020-11-04,2020-11-03 23:59:00,ME,23,7077,151,650173,9138,,5686,150,2,507,5,36,12,,2,,657250,9289
7960009a93bc6c92842a95601e7733455ec7d036,2020-11-04,2020-11-04 00:00:00,MI,26,212160,4397,4881516,38789,,121093,7782,21,,0,2215,470,,199,,5093676,43186
6f47cc91b1bfce799b50c7e8f0a15b03b65f7d73,2020-11-04,2020-11-03 17:00:00,MN,27,160923,3827,1759542,16625,,136457,2530,31,10849,202,908,203,2805,,,2914937,31199
1cb1c4d836f9356c2cf4ffcf7a0faa83c3d0c675,2020-11-04,2020-11-04 00:59:00,MO,29,193023,2599,1353932,5093,,,3088,24,,0,1632,504,,226,,2602880,17600
6a2c0b3807627f8e62bee58d3d641127ecb10b6d,2020-11-04,2020-11-02 00:00:00,MP,69,96,0,15993,0,,29,2,0,4,0,,,,,,16089,0
6ee2918a0b0689ad375378591d66c787845fcbb1,2020-11-04,2020-11-03 00:00:00,MS,28,122275,766,837208,0,,105839,3397,13,6728,0,689,168,,73,,959483,766
590055ec5be881a3e20faa66f3b823e4c9f327dd,2020-11-04,2020-11-04 01:59:00,MT,30,35955,796,481333,3968,,22146,404,5,1402,18,407,,,,,517288,4764
f23bf254484b07b87bd33d352ab80c9523310e82,2020-11-04,2020-11-04 11:45:00,NC,37,282802,2425,3901456,24355,,246318,4507,50,,0,1186,327,,,,4184258,26780
2fd92d9cdb8cac60868ca09a5fc00e6033fa950d,2020-11-04,2020-11-04 01:59:00,ND,38,48301,1114,252788,485,,39163,454,21,1738,36,352,54,324,,,864328,7956
0211f8733292675512bde680da53648eb4a4e5df,2020-11-04,2020-11-03 21:45:00,NE,31,74060,1440,529830,2386,,45522,660,4,3122,46,673,,,,,975532,15068
27e2078c0779dbd736488d06989b245ebf059f72,2020-11-04,2020-11-04 09:00:00,NH,33,11563,115,339573,827,,9625,484,1,787,3,42,,259,,,635270,4226
c7e297c936fcc54f86dbfe1fe1f5025eeac255b6,2020-11-04,2020-11-04 00:00:00,NJ,34,245257,2432,4523834,0,,37559,16391,16,37958,87,1213,238,,80,,4769091,2432
87d9d85e38fa361267466e3f18b4987bc78e4721,2020-11-04,2020-11-03 17:51:00,NM,35,49240,1136,1153107,9884,,21942,1045,9,4837,100,401,,,,,1202347,11020
