hash,date_stamp,datetime_checked,us_state_postal,us_state_fips,cnt_tested_pos,cnt_tested_pos_new,cnt_tested_neg,cnt_tested_neg_new,cnt_tested_pending,cnt_recovered,cnt_death,cnt_death_new,cnt_hospitalized,cnt_hospitalized_new,cnt_hospitalized_current,cnt_icu_current,cnt_icu_total,cnt_vent_current,cnt_vent_total,cnt_tested,cnt_tested_new
d71ed4874cca182a42af73f00646d42c7a57319e,2020-04-30,2020-04-30 20:00:00,ID,16,1984,32,26709,279,,1121,60,0,175,2,,,74,,,28693,311
2489b07c476ea4d77b5eaea38473635ac495e7cb,2020-04-30,2020-04-30 20:00:00,IL,17,52918,2563,216949,10637,,,2355,140,,0,4953,1289,,785,,269867,13200
c8fc886c42fd5f1aa0265d49def26d5bab2ccd40,2020-04-30,2020-04-30 20:00:00,IN,18,17835,653,77163,2795,,,1114,49,,0,1466,549,,275,,94998,3448
d3fd4b03deea5bba50128f2f4d0d4a63afa86279,2020-04-30,2020-04-30 20:00:00,KS,20,4238,500,27388,1668,,272,129,4,523,8,,,201,,93,31626,2168
fc2749c93869fe4e96d209c6c1182224d77c822d,2020-04-30,2020-04-30 20:00:00,KY,21,4539,164,49562,1526,,1668,235,10,1359,28,325,176,636,,,54101,1690
ffbb44fa1709b3abef868f24a275396faba60e7e,2020-04-30,2020-04-30 20:00:00,LA,22,28001,341,133308,4400,,17303,1862,17,,0,1601,,,231,,161309,4741
ac1043e15211b556b436230afb570d66d9bceecb,2020-04-30,2020-04-30 20:00:00,MA,25,62205,1940,213442,8089,,,3562,157,5942,184,3803,1001,,,,275647,10029
fa502dee7c8cbe46804af0defd12dbf758dcc824,2020-04-30,2020-04-30 20:00:00,MD,24,21742,893,92617,2537,,1432,1140,62,4559,157,1711,590,,,,114359,3430
23f1898280efec4d0b4076972e17e3f681a230e3,2020-04-30,2020-04-30 20:00:00,ME,23,1095,39,19546,0,,631,53,1,170,4,35,18,,8,,20641,39
149b21fba0b816940d8f1d805c7d771098862770,2020-04-30,2020-04-30 20:00:00,MI,26,41379,980,138888,6935,,8342,3789,119,,0,2319,966,,760,,180267,7915
c7877029a20338b92d95de76241cd6ce5340cba3,2020-04-30,2020-04-30 20:00:00,MN,27,5136,492,65140,3040,,2172,343,24,1044,94,365,130,358,,,70276,3532
1a1abf5fe35f84bd58987ce3da1043a33be0ade6,2020-04-30,2020-04-30 20:00:00,MO,29,7562,137,73125,3391,,,329,11,,0,853,,,141,,80687,3528
12c10f837dc9313d38df05f0595c91dfc3ef3c5f,2020-04-30,2020-04-30 20:00:00,MP,69,14,0,585,375,,12,2,0,,0,,,,,,599,375
3f09500f410c91d7dc257328084b9ec390bc2227,2020-04-30,2020-04-30 20:00:00,MS,28,6815,246,59525,0,,3413,261,11,1175,49,639,146,,72,,66340,246
ede571e0cd4fa0c8ff04aa378c8d454f50dd7673,2020-04-30,2020-04-30 20:00:00,MT,30,453,2,13461,384,,392,16,0,61,0,5,,,,,13914,386
4235c99087b569be0ac54dcf137873aa012f6e91,2020-04-30,2020-04-30 20:00:00,NC,37,10509,561,117527,9035,,,378,24,,0,546,,,,,128036,9596
1f46447d3fb2a9fda5467bd5fd8abc6c15bd4bc4,2020-04-30,2020-04-30 20:00:00,ND,38,1067,34,26393,1890,,458,19,0,85,3,30,,,,,27460,1924
4c3f00c49659fc9da7f9eb8b16c566b832c74e9f,2020-04-30,2020-04-30 20:00:00,NE,31,3784,410,21537,1280,,,68,13,,0,,,,,,25321,1690
928262a0f857adc58b625885e944701b337a5740,2020-04-30,2020-04-30 20:00:00,NH,33,2054,44,19867,1131,272,980,66,6,259,10,107,,,,,21921,1175
74e1d6c3ef9bb531214d50c4a164368246069cd4,2020-04-30,2020-04-30 20:00:00,NJ,34,118652,2388,129266,4212,478,15642,7228,458,,0,6137,1765,,1271,,247918,6600
7d0282c78697eeb054805d8a2ca490a6be75afc8,2020-04-30,2020-04-30 20:00:00,NM,35,3213,239,61872,3101,,734,112,2,536,27,163,,,,,65085,3340
8d0701d65c361ee64efa4657e9ccf99ae82c4af1,2020-04-30,2020-04-30 20:00:00,NV,32,4998,100,36988,858,,158,237,7,,0,,,,,,41986,958
f8f20b366bc8b2b7ce1563f458cca342c543a475,2020-04-30,2020-04-30 20:00:00,NY,36,304372,4681,596264,23474,,54771,18321,306,66369,972,11598,,,,,900636,28155
b15d27271332817abe9e8f2685a69eeb5c8bea6e,2020-04-30,2020-04-30 20:00:00,OH,39,18027,724,115863,4258,,,975,38,3533,112,,,1035,,,133890,4982
c5b57e198c97986bfd126eea9f46b8d6ff675320,2020-04-30,2020-04-30 20:00:00,OK,40,3618,145,59804,2010,,2401,222,8,703,10,291,127,,,,63422,2155
66ce1bbd5082fed98e37feb59ed2a586ab910abc,2020-04-30,2020-04-30 20:00:00,OR,41,2510,64,53522,1496,,,103,2,578,9,243,65,,28,,56032,1560
4aab899cab9dcd24be2bdca962618e9dac96ab33,2020-04-30,2020-04-30 20:00:00,PA,42,45763,1397,175602,5085,,,2292,97,,0,2707,,,556,,221365,6482
b543f5061c456bb0148d21dc907c06b5e6c4a5df,2020-04-30,2020-04-30 20:00:00,PR,72,1539,106,9313,0,,,92,6,,0,,,,,,10852,106
4bfc8df6d3207e426f46a25ac742cb7519b64708,2020-04-30,2020-04-30 20:00:00,RI,44,8621,374,55089,3171,,461,266,15,896,146,339,85,,54,,63710,3545
8c0c449c64108bb46dc419b8fd4a2870a83e4410,2020-04-30,2020-04-30 20:00:00,SC,45,6095,214,50417,2081,,3252,244,41,1000,0,,,,,,56512,2295
9e53ce83842079e1aba91f1d6f0fb5f70b979ec9,2020-04-30,2020-04-30 20:00:00,SD,46,2449,76,14579,119,,1573,17,4,173,8,76,,,,,17028,195
f1ccc301525b8a1ebb531c8113646a9752873024,2020-04-30,2020-04-30 20:00:00,TN,47,10366,0,158183,0,,5140,195,0,1013,0,,,,,,168549,0
1500594fbb8dc8f22e958cc6c2450c6826359358,2020-04-30,2020-04-30 20:00:00,TX,48,27054,0,287736,0,,12507,732,0,,0,1686,,,,,314790,0
2b16ca545a1912ee87a5e61644c900f26f69fb79,2020-04-30,2020-04-30 20:00:00,UT,49,4672,177,103829,2546,,1939,46,1,390,7,,,,,,108501,2723
b8be11d2e490f72c79a16f7b35e2ff1061e82d48,2020-04-30,2020-04-30 20:00:00,VA,51,15846,885,75663,4684,583,2104,552,30,3654,46,1550,372,,208,,91509,5569
8956972dcc46598a124db4036ab71bd3f43f03a3,2020-04-30,2020-04-30 20:00:00,VI,78,66,4,807,75,43,51,4,0,,0,,,,,,873,79
4a39e04a8aa48535e8b6c4caf0374862d66a6de8,2020-04-30,2020-04-30 20:00:00,VT,50,866,4,14786,219,,,49,2,,0,23,,,,,15652,223
cc33c097c3f262e8f28e408e72212f232d627c00,2020-04-30,2020-04-30 20:00:00,WA,53,14070,228,173730,5057,,,801,15,,0,474,145,,,,187800,5285
a72e9d7f5daaddd57f115611a50fd9be4bdbbf4b,2020-04-30,2020-04-30 20:00:00,WI,55,6854,334,69394,2764,195,3352,316,8,1512,23,554,119,382,,,76248,3098
88ebc31ed1b6b8d15b66f469b51a954c647a650d,2020-04-30,2020-04-30 20:00:00,WV,54,1118,23,43423,2992,,545,41,3,,0,84,38,,20,,44541,3015
422d7fc5cdc6081df83ce7fe989cbfce32d03861,2020-04-30,2020-04-30 20:00:00,WY,56,544,8,8902,221,,371,7,0,56,0,13,,,,,9446,229
1f164fdcaff1515f7d932661d55c2befc47d1d56,2020-04-29,2020-04-29 20:00:00,AK,02,355,4,18764,2026,,240,9,0,,0,14,,,,,19119,2030
64ed895334be8e81ee542c66073a35a9e476e673,2020-04-29,2020-04-29 20:00:00,AL,01,6842,155,73607,4467,,,245,3,945,34,,,335,,195,80449,4622
9827fcec07de693367e6146e20eafb073bc69b3c,2020-04-29,2020-04-29 20:00:00,AR,05,3192,81,42257,4697,,1249,59,7,389,389,93,,,18,82,45449,4778
a0b09af6fe54759d2ebe74bd76d6adc8ebd1acaf,2020-04-29,2020-04-29 20:00:00,AS,60,0,0,3,0,17,,0,0,,0,,,,,,3,0
4e256d208ebc38ef89648f5a514a21008cfc35f3,2020-04-29,2020-04-29 20:00:00,AZ,04,7202,254,61611,1121,,1475,304,11,1131,36,756,312,,191,,68813,1375
f46fde83b3afd4e5e103064c1657eaffb73550e3,2020-04-29,2020-04-29 20:00:00,CA,06,46500,1469,556639,24062,,,1887,78,,0,5011,1512,,,,603139,25531
6eced05a29e869942b46ce9596c160373cc0d308,2020-04-29,2020-04-29 20:00:00,CO,08,14735,856,54714,2252,,2275,760,54,2610,125,964,,,,,69449,3108
8c6b2ffdc821d04e25e60dedf4249176e6ec45cf,2020-04-29,2020-04-29 20:00:00,CT,09,26767,455,68051,1618,,,2168,79,,0,1691,,,,,94818,2073
a5fa10a8dc16efd847789917521fe595b5c12bfb,2020-04-29,2020-04-29 20:00:00,DC,11,4106,112,15123,232,,660,205,15,,0,,,,,,19229,344
71a61b163d4fc46b2cf2f9c1ac71bd4fc2029fb6,2020-04-29,2020-04-29 20:00:00,DE,10,4655,80,16883,278,,1173,144,7,,0,326,,,,,21538,358
a0d7c24faa8a1538b8ebeb89fec735a7ef2dfc64,2020-04-29,2020-04-29 20:00:00,FL,12,33193,347,340295,6266,1252,,1240,86,5624,358,,,,,,373488,6613
c313bc699983c8aec7349a38f2f4417f73f3673d,2020-04-29,2020-04-29 20:00:00,GA,13,25572,957,118367,2962,,,1093,67,5056,242,,,1148,,,143939,3919
6625cc97c28e0688d90ab911de3f7829e1da223c,2020-04-29,2020-04-29 20:00:00,GU,66,145,0,1702,164,,130,5,0,,0,,,,,,1847,164
208da1bd9762347d0c3f6c0aa21889fe726aab8d,2020-04-29,2020-04-29 20:00:00,HI,15,609,2,29009,433,,505,16,0,69,1,,,,,,29618,435
2517bd4cb1c4aaef3f6965da50b8a99d8c722e0d,2020-04-29,2020-04-29 20:00:00,IA,19,6843,467,34494,1047,,2428,148,12,,0,323,100,,74,,41337,1514
0679caa1be76cd7edbe27c8eef1127e26df8fcb7,2020-04-29,2020-04-29 20:00:00,ID,16,1952,35,26430,8295,,1087,60,2,173,1,,,73,,,28382,8330
19b3fbdd86f509800b6a5951b89e643ebff24854,2020-04-29,2020-04-29 20:00:00,IL,17,50355,2253,206312,12225,,,2215,90,,0,5036,1290,,777,,256667,14478
76357cce832faa77be9318a8e3e3edd25a44877a,2020-04-29,2020-04-29 20:00:00,IN,18,17182,594,74368,3775,,,1065,164,,0,1484,570,,262,,91550,4369
f64accacc2e61381c5ff27021e4ad79d8f764a02,2020-04-29,2020-04-29 20:00:00,KS,20,3738,247,25720,1121,,266,125,1,515,11,,,198,,88,29458,1368
ed9f7597d1bc9b6469a485fcd44cbfcf3a12f948,2020-04-29,2020-04-29 20:00:00,KY,21,4375,229,48036,3383,,1617,225,12,1331,50,320,170,625,,,52411,3612
e4c13c24840f30315ee857c5b45525493c44e2d7,2020-04-29,2020-04-29 20:00:00,LA,22,27660,374,128908,5086,,17303,1845,44,,0,1629,,,244,,156568,5460
e82edc3809a3f02a95cf9da2b663d7837bb7f6d8,2020-04-29,2020-04-29 20:00:00,MA,25,60265,1963,205353,9155,,,3405,252,5758,243,3856,1011,,,,265618,11118
c052482913bfdbfd0b81e16788ea841449a11138,2020-04-29,2020-04-29 20:00:00,MD,24,20849,736,90080,2408,,1361,1078,62,4402,134,1610,586,,,,110929,3144
6009a4993f755bd9b84bceb6cc7cd1af26f6eba3,2020-04-29,2020-04-29 20:00:00,ME,23,1056,16,19546,2762,,615,52,1,166,3,32,17,,7,,20602,2778
ea630b8c2bbae617ee7a14d6e46f8637cdfb8f2c,2020-04-29,2020-04-29 20:00:00,MI,26,40399,1137,131953,6410,,8342,3670,103,,0,2498,997,,778,,172352,7547
94d1714f8df5eff2a1689eb75a6864979562745e,2020-04-29,2020-04-29 20:00:00,MN,27,4644,463,62100,2452,,2043,319,18,950,38,320,119,337,,,66744,2915
c74b01298fd75e3c04f25cdc78baecc1abe544ad,2020-04-29,2020-04-29 20:00:00,MO,29,7425,122,69734,3534,,,318,4,,0,891,,,125,,77159,3656
bb4791a9dd40da25fc9763a56781bd576f5ee608,2020-04-29,2020-04-29 20:00:00,MP,69,14,0,210,159,,12,2,0,,0,,,,,,224,159
5f4f2803f0efbcb0aac7c2b4a683e5f5dd2f167b,2020-04-29,2020-04-29 20:00:00,MS,28,6569,227,59525,1455,,3413,250,11,1126,38,677,151,,69,,66094,1682
6b50b0f8f89117610c0f881cf5eb6ad75d66f990,2020-04-29,2020-04-29 20:00:00,MT,30,451,0,13077,337,,382,16,1,61,0,5,,,,,13528,337
2c107d80a39f8b66f62dd4f2bbf337c3ff26a93d,2020-04-29,2020-04-29 20:00:00,NC,37,9948,380,108492,5308,,,354,12,,0,551,,,,,118440,5688
f87e1b7ed71db1b7bccec029efc3717fff2baa9f,2020-04-29,2020-04-29 20:00:00,ND,38,1033,42,24503,1771,,437,19,0,82,3,28,,,,,25536,1813
fca9c5cb2e5e35dc8ff93e2bf5b829a694e189ad,2020-04-29,2020-04-29 20:00:00,NE,31,3374,16,20257,10,,,55,0,,0,,,,,,23631,26
3e284556ede802ab72599dc1af456ed050e74adf,2020-04-29,2020-04-29 20:00:00,NH,33,2010,72,18736,529,81,936,60,0,249,3,106,,,,,20746,601
3de865bb392cd949d7249dfb9aea81ab607418df,2020-04-29,2020-04-29 20:00:00,NJ,34,116264,2408,125054,4551,617,15642,6770,328,,0,6289,1811,,1327,,241318,6959
19816f1b53e3656092662a886bf6da523598162e,2020-04-29,2020-04-29 20:00:00,NM,35,2974,151,58771,2791,,705,110,6,509,28,157,,,,,61745,2942
071849e66083154e0f0b2a5ef48c60d5b0d1725a,2020-04-29,2020-04-29 20:00:00,NV,32,4898,93,36130,816,,100,230,11,,0,,,,,,41028,909
8d7df6e55c12008e55e61a3fb35f2fdf54a851bc,2020-04-29,2020-04-29 20:00:00,NY,36,299691,4585,572790,22902,,53238,18015,377,65397,1079,12159,,,,,872481,27487
6efa8e65566725cc753e1ac69f6f07fa132aea2f,2020-04-29,2020-04-29 20:00:00,OH,39,17303,1175,111605,5027,,,937,138,3421,81,,,1014,,,128908,6202
8b06a16a70042a432488fdb4529018c2998fb34d,2020-04-29,2020-04-29 20:00:00,OK,40,3473,63,57794,1505,,2319,214,7,693,37,283,126,,,,61267,1568
6af410101dcd418194b396769a3654e72af48772,2020-04-29,2020-04-29 20:00:00,OR,41,2446,92,52026,3182,,,101,9,569,15,227,56,,24,,54472,3274
e5275c7a177316d487ef08a9f6ed0ef22765edef,2020-04-29,2020-04-29 20:00:00,PA,42,44366,1102,170517,4693,,,2195,479,,0,2781,,,602,,214883,5795
6e5b70b3039c8e5cb9b2e8172e9d7dd90abe48ec,2020-04-29,2020-04-29 20:00:00,PR,72,1433,33,9313,0,1940,,86,0,,0,,,,,,10746,33
88f1a93380a6c41a26e08b8f84cfc0bd8963f5d4,2020-04-29,2020-04-29 20:00:00,RI,44,8247,321,51918,2151,,391,251,12,750,18,269,80,,55,,60165,2472
9fb8a2d1b879d45559b00721d52316bc432d12da,2020-04-29,2020-04-29 20:00:00,SC,45,5881,268,48336,1804,,3252,203,26,1000,56,,,,,,54217,2072
dd2e8f2e118e4fbfbd9169de4ea8de5c4a63d371,2020-04-29,2020-04-29 20:00:00,SD,46,2373,60,14460,161,,1492,13,2,165,8,69,,,,,16833,221
da51c5fd879b74591bb6dfc82e9431f2362d2ba9,2020-04-29,2020-04-29 20:00:00,TN,47,10366,314,158183,6307,,5140,195,7,1013,119,,,,,,168549,6621
b45e638d5687b271634bdb29e6a71a4a20a608be,2020-04-29,2020-04-29 20:00:00,TX,48,27054,883,287736,13523,,12507,732,42,,0,1702,,,,,314790,14406
3a41f26bf3b81e58453d42c8b5147b5b5303dc31,2020-04-29,2020-04-29 20:00:00,UT,49,4495,152,101283,3187,,1790,45,0,383,13,,,,,,105778,3339
828ba889b947532ee611ea81afffc82a36f22133,2020-04-29,2020-04-29 20:00:00,VA,51,14961,1167,70979,2020,620,2042,522,30,3608,186,1566,387,,222,,85940,3187
dfd3bf6d4b15c2cccc01fdc13eb8f5167e5c31d7,2020-04-29,2020-04-29 20:00:00,VI,78,62,3,732,13,78,51,4,0,,0,,,,,,794,16
68053758c35965f091df0f9030da8d889197a859,2020-04-29,2020-04-29 20:00:00,VT,50,862,0,14567,214,,,47,0,,0,26,,,,,15429,214
af0bcc6ea3de117f946fdf97b697b4411aee928a,2020-04-29,2020-04-29 20:00:00,WA,53,13842,156,168673,2680,,,786,21,,0,490,156,,,,182515,2836
fb9dc22bf3cbf49e772a922ecc218dfe8291aefb,2020-04-29,2020-04-29 20:00:00,WI,55,6520,231,66630,3095,227,,308,8,1489,33,577,121,363,,,73150,3326
e0a2536f61854bbf1c0c61b21c9a932a2c775c77,2020-04-29,2020-04-29 20:00:00,WV,54,1095,16,40431,1021,,504,38,1,,0,102,40,,21,,41526,1037
4519925848c07b3cd921b4b28e29cb8793eeb070,2020-04-29,2020-04-29 20:00:00,WY,56,536,147,8681,455,,362,7,0,56,0,12,,,,,9217,602
6d6333484b758bb236b3f2fa9857f40c52a59d0a,2020-04-28,2020-04-28 20:00:00,AK,02,351,6,16738,827,,228,9,0,,0,16,,,,,17089,833
ba9dbab92f047c4b4b3e3857de416e7cb174b05e,2020-04-28,2020-04-28 20:00:00,AL,01,6687,188,69140,1642,,,242,20,911,39,,,335,,195,75827,1830
6310b3c9131a8d988038f31a216d268bce711cb5,2020-04-28,2020-04-28 20:00:00,AR,05,3111,94,37560,120,,1146,52,2,,0,104,,,20,,40671,214
cb1dd833c2e825a207b819e419821f0f66cf61ed,2020-04-28,2020-04-28 20:00:00,AS,60,0,0,3,0,17,,0,0,,0,,,,,,3,0
794b840cd5db415c34fde311f79479b9e3b3df36,2020-04-28,2020-04-28 20:00:00,AZ,04,6948,232,60490,663,,1450,293,18,1095,44,737,303,,193,,67438,895
84adeda0e1c36c6532c7897963d499d2b201743e,2020-04-28,2020-04-28 20:00:00,CA,06,45031,1567,532577,22632,,,1809,54,,0,4983,1485,,,,577608,24199
eb384d5da0dc450b12617ac863390a31a5ff2bb5,2020-04-28,2020-04-28 20:00:00,CO,08,13879,438,52462,2629,,2275,706,26,2485,47,994,,,,,66341,3067
a492bcfb6e7700ed40493b8a4f5bdd1e5c37d867,2020-04-28,2020-04-28 20:00:00,CT,09,26312,1043,66433,11891,,,2089,91,,0,1732,,,,,92745,12934
e4b6b3e2cdbea56f43328c9cb631504e07bd4434,2020-04-28,2020-04-28 20:00:00,DC,11,3994,102,14891,367,,660,190,5,,0,,,,,,18885,469
77b5822d3a013f5e2bd37d8ec74cd14da0eb2b9b,2020-04-28,2020-04-28 20:00:00,DE,10,4575,413,16605,1151,,1096,137,12,,0,337,,,,,21180,1564
fdcf82ce88627d5000c5b246ed36938e5c004182,2020-04-28,2020-04-28 20:00:00,FL,12,32846,708,334029,9704,1216,,1154,53,5266,55,,,,,,366875,10412
01f2ea276fc76ba7144a5c7276dcc870ba576e6c,2020-04-28,2020-04-28 20:00:00,GA,13,24615,702,115405,12149,,,1026,55,4814,133,,,1087,,,140020,12851
bd39a1aae2b85180c8d3bc461b5b9f8b94f917f2,2020-04-28,2020-04-28 20:00:00,GU,66,145,1,1538,114,,129,5,0,,0,3,,,,,1683,115
1a60838d7486cd9621d869ef0d10ffe28fbeeafe,2020-04-28,2020-04-28 20:00:00,HI,15,607,1,28576,172,,493,16,2,68,0,,,,,,29183,173
8f5d5d49c3ee4ff3c973cfb5b483f3efe433f56b,2020-04-28,2020-04-28 20:00:00,IA,19,6376,508,33447,1165,,2164,136,9,,0,304,98,,64,,39823,1673
12e5fad4870c1bb75091871eddfe87f7ed275810,2020-04-28,2020-04-28 20:00:00,ID,16,1917,20,18135,137,,1039,58,2,172,3,,,73,,,20052,157
bd003794f63b63c99a44384541d31450e8108158,2020-04-28,2020-04-28 20:00:00,IL,17,48102,2219,194087,12342,,,2125,142,,0,4738,1245,,778,,242189,14561
dcce1abae4717800b18cd8b44b33217d9caf1619,2020-04-28,2020-04-28 20:00:00,IN,18,16588,627,70593,2078,,,901,57,,0,1518,546,,275,,87181,2705
0f367ea1af4427ee3b8f71aceb49ae4543f060be,2020-04-28,2020-04-28 20:00:00,KS,20,3491,163,24599,760,,,124,4,504,8,,,,,,28090,923
a8bb68943deaaf5d9a61e1ff33c1f2e6343dc197,2020-04-28,2020-04-28 20:00:00,KY,21,4146,72,44653,253,,1521,213,5,1281,7,313,165,612,,,48799,325
b75b5877e1e6b087a124aa113d4af3bf1efcf850,2020-04-28,2020-04-28 20:00:00,LA,22,27286,218,123822,3901,,17303,1801,131,,0,1666,,,244,,151108,4119
e91eb7f8440568bfcd5f08e8f2bdca523b67bec0,2020-04-28,2020-04-28 20:00:00,MA,25,58302,1840,196198,7773,,,3153,150,5515,278,3875,1005,,,,254500,9613
f127de9e4f92b2670f32656788888e6fd517cd11,2020-04-28,2020-04-28 20:00:00,MD,24,20113,626,87672,2183,,1295,1016,71,4268,167,1528,551,,,,107785,2809
5237040af23bfb0b707d507b544164b67154ee50,2020-04-28,2020-04-28 20:00:00,ME,23,1040,17,16784,0,,585,51,0,163,2,33,17,,7,,17824,17
17a45d2d2885b1efd7f775ad72e08ed104aceefb,2020-04-28,2020-04-28 20:00:00,MI,26,39262,1052,125543,5993,,8342,3567,160,,0,2623,1027,,801,,164805,7045
61d2821a7b572cb3675730fc96c0a05088dd95f2,2020-04-28,2020-04-28 20:00:00,MN,27,4181,365,59648,2196,,1912,301,15,912,51,314,120,324,,,63829,2561
ce5c2c28ea04a6f535db0726cd34c5992c15e6fe,2020-04-28,2020-04-28 20:00:00,MO,29,7303,132,66200,2265,,,314,26,,0,655,,,105,,73503,2397
4bb66f22aefb9ed9babcfeb87cd0bf2683b41021,2020-04-28,2020-04-28 20:00:00,MP,69,14,0,51,0,,12,2,0,,0,,,,,,65,0
fd962f9fc652f41d43b8816c1eb395c5d7c66adc,2020-04-28,2020-04-28 20:00:00,MS,28,6342,248,58070,702,,,239,10,1088,28,639,162,,77,,64412,950
7d183cc2da51791340c889d1d1f554d4f0f42b98,2020-04-28,2020-04-28 20:00:00,MT,30,451,2,12740,156,,356,15,1,61,0,10,,,,,13191,158
49e7478e4c6abc770fa6e98feec4df832598cd53,2020-04-28,2020-04-28 20:00:00,NC,37,9568,426,103184,2406,,,342,36,,0,463,,,,,112752,2832
6dac62a3b85310dd121666134f684824594587ed,2020-04-28,2020-04-28 20:00:00,ND,38,991,49,22732,1240,,409,19,0,79,2,25,,,,,23723,1289
9b66bbf3d4774b47463d50a0f6c2561ab62bf0a1,2020-04-28,2020-04-28 20:00:00,NE,31,3358,330,20247,912,,,55,-1,,0,,,,,,23605,1242
a112aa908bfbc49b3315ec924b559d1c4b95488a,2020-04-28,2020-04-28 20:00:00,NH,33,1938,74,18207,347,223,798,60,0,246,4,99,,,,,20145,421
9c3b8b4da7b9875543aee04d4a5254722c12dc27,2020-04-28,2020-04-28 20:00:00,NJ,34,113856,2668,120503,3916,,15642,6442,398,,0,6476,1809,,1262,,234359,6584
8699789075bb424e8e4d1e254c53638e68801133,2020-04-28,2020-04-28 20:00:00,NM,35,2823,97,55980,2091,,666,104,5,481,69,155,,,,,58803,2188
a07e8686bf512f94605da141b5823b2ed19860e8,2020-04-28,2020-04-28 20:00:00,NV,32,4805,115,35314,1191,,,219,13,,0,,,,,,40119,1306
4577e5826cad0945fd2dbf7648519b073d5e7ea9,2020-04-28,2020-04-28 20:00:00,NY,36,295106,3110,549888,15789,,51673,17638,335,64318,748,12645,,,,,844994,18899
1bcf118ab0e6d117757abc46cc8721248f5bfbcd,2020-04-28,2020-04-28 20:00:00,OH,39,16128,429,106578,2886,,,799,46,3340,108,,,1004,,,122706,3315
dd9faa65420e0739763ec3cbf21cc5ec229719bf,2020-04-28,2020-04-28 20:00:00,OK,40,3410,130,56289,6398,,2260,207,10,656,0,288,118,,,,59699,6528
9e41ff0b60b650cd45d995c32ee536f5b916f926,2020-04-28,2020-04-28 20:00:00,OR,41,2354,0,48844,0,,,92,0,554,0,249,71,,31,,51198,0
da8a5202404b84b9cc653544eda179b396b9f1fa,2020-04-28,2020-04-28 20:00:00,PA,42,43264,1214,165824,4452,,,1716,119,,0,2781,,,616,,209088,5666
d6ee498eab880735051c992e2842a4a409a472e7,2020-04-28,2020-04-28 20:00:00,PR,72,1400,11,9313,0,1940,,86,2,,0,,,,,,10713,11
9adeaf660fb8276e8fadef1c338393bccf467267,2020-04-28,2020-04-28 20:00:00,RI,44,7926,218,49767,1590,,466,239,6,732,14,266,84,,55,,57693,1808
