hash,date_stamp,datetime_checked,us_state_postal,us_state_fips,cnt_tested_pos,cnt_tested_pos_new,cnt_tested_neg,cnt_tested_neg_new,cnt_tested_pending,cnt_recovered,cnt_death,cnt_death_new,cnt_hospitalized,cnt_hospitalized_new,cnt_hospitalized_current,cnt_icu_current,cnt_icu_total,cnt_vent_current,cnt_vent_total,cnt_tested,cnt_tested_new
fe7fbf6fb00f11f6a7828b86fbf1bffc4dda9970,2020-05-17,2020-05-17 20:00:00,PA,42,62234,623,270670,4445,,,4418,15,,0,1821,,,422,,332904,5068
67605ea1a500468d51da3fc7775fac72c0a325fd,2020-05-17,2020-05-17 20:00:00,PR,72,2646,57,,0,,,123,1,,0,,24,,5,,2646,57
6e891e7a9f7d6cd357669e1540aa7ba26629361b,2020-05-17,2020-05-17 20:00:00,RI,44,12674,240,99876,3830,,972,499,10,1418,15,260,64,,45,,112550,4070
47390c538a14c9c1212aaba5a8ac8310b360d593,2020-05-17,2020-05-17 20:00:00,SC,45,8661,254,111670,10461,,5076,380,0,1421,0,,,,,,120331,10715
688472494bd14c90d2cdc4185cc9d44de253eda4,2020-05-17,2020-05-17 20:00:00,SD,46,3987,28,24572,355,,2724,44,0,312,8,77,,,,,28559,383
f146085ec5fef1625e3a7c50e2e700778172070f,2020-05-17,2020-05-17 20:00:00,TN,47,17388,100,307892,4979,,9652,298,3,1482,8,,,,,,325280,5079
7836b585e7396b9580f04f08667c6179277c9f8b,2020-05-17,2020-05-17 20:00:00,TX,48,47784,785,645492,14020,,27570,1336,31,,0,1512,,,,,693276,14805
861349cb9918801e5e086538ec852b1efa3f1cde,2020-05-17,2020-05-17 20:00:00,UT,49,7238,170,163514,3808,,4075,80,2,586,8,181,,196,,84,170752,3978
a59249718a1be16995c9fd9114a3cd8e2d5f1723,2020-05-17,2020-05-17 20:00:00,VA,51,30388,705,159973,4088,527,3993,1009,7,5517,103,1524,379,,195,,190361,4793
9d0fa5aad36b678f164781ae18d911cdb68c299c,2020-05-17,2020-05-17 20:00:00,VI,78,69,0,1278,84,45,61,6,0,,0,,,,,,1347,84
380c116c75b6cd64386b5ef1fa643acf2078a8a6,2020-05-17,2020-05-17 20:00:00,VT,50,940,6,21342,0,,810,54,1,,0,14,,,,,22282,6
8eef5cfe0dd1b85d8dd19b33cccbada88aab8670,2020-05-17,2020-05-17 20:00:00,WA,53,18288,337,262705,7353,,,1000,8,,0,168,52,,,,280993,7690
1ba7105ffa819b4e137d4bd750a2bc46b43e5221,2020-05-17,2020-05-17 20:00:00,WI,55,12543,356,139674,5468,182,6542,453,0,2038,20,543,129,494,,,152217,5824
048ffd7f5d71a0e52da7a4670ec0bdba8d40e0c7,2020-05-17,2020-05-17 20:00:00,WV,54,1490,33,74000,2064,,919,67,3,,0,48,11,,7,,75490,2097
6fa6ad4d03a379e7434965db534859132fa6e45d,2020-05-17,2020-05-17 20:00:00,WY,56,754,38,16331,653,,498,8,1,70,1,8,,,,,17085,691
ebbc757dba7fd38b8459eb3908d4faa864d1d85a,2020-05-16,2020-05-16 20:00:00,AK,02,392,4,32889,859,,344,10,0,,0,10,,,,,33281,863
b3b647c1555ac18188f23e454877c1b16b53caf2,2020-05-16,2020-05-16 20:00:00,AL,01,11523,307,141971,7124,,,485,9,1387,10,,,501,,295,153494,7431
2715a8779c1af1949901c1b256e0c7db130134ab,2020-05-16,2020-05-16 20:00:00,AR,05,4578,115,77066,0,,3472,98,0,520,0,65,,,10,101,81644,115
b8a80308335510397208555fbb0dfad5bfc5416f,2020-05-16,2020-05-16 20:00:00,AS,60,0,0,105,0,,,0,0,,0,,,,,,105,0
ed387914a563196c474d12d7bc518d1b58279ffd,2020-05-16,2020-05-16 20:00:00,AZ,04,13631,462,133157,4325,,3357,679,28,1683,54,791,344,,210,,146788,4787
e335473bcecc2092fc63063fe12ed043c5f73751,2020-05-16,2020-05-16 20:00:00,CA,06,76793,1857,1102333,43363,,,3204,96,,0,4424,1313,,,,1179126,45220
460233581c589869dcbeee3780b77ac4d2f1a8de,2020-05-16,2020-05-16 20:00:00,CO,08,21232,394,100608,3416,,3312,1150,59,3842,53,671,,,,,121840,3810
b15eb6e4fb7fe44bff7ac2a1bfca9a81f05db0df,2020-05-16,2020-05-16 20:00:00,CT,09,36703,618,128052,8229,,6264,3339,54,10946,0,994,,,,,164755,8847
c2d074623d06cc96a1d5109a70bf3a1db3550010,2020-05-16,2020-05-16 20:00:00,DC,11,7042,171,28490,1022,,998,375,7,,0,382,,,79,,35532,1193
e72ebe9d44101938262f481c472ee49fb881d18d,2020-05-16,2020-05-16 20:00:00,DE,10,7547,174,32211,1306,,3367,286,15,,0,250,,,,,39758,1480
669f7208041dc4d6e3c36d45c4608ac05673f911,2020-05-16,2020-05-16 20:00:00,FL,12,44811,1601,585236,19609,1676,,2040,49,8393,400,472,232,,,,630047,21210
615e1ffae8ef2421dc8edc71fbc764a7a684b8f2,2020-05-16,2020-05-16 20:00:00,GA,13,37147,466,283922,18729,,,1592,35,6735,297,1005,,1554,,,321069,19195
cd281610279644edd5b352fe4106638475dfa83c,2020-05-16,2020-05-16 20:00:00,GU,66,154,0,4365,4,,126,5,0,,0,,,,,,4519,4
ddb1e7e615deedf0c450e518e7c0265994e0f8fd,2020-05-16,2020-05-16 20:00:00,HI,15,638,1,40245,2106,,565,17,0,81,0,,,,,,40883,2107
bbb10fc91d491208a93c64373e99ccec3e17c6f6,2020-05-16,2020-05-16 20:00:00,IA,19,14328,279,81972,2455,,6927,346,10,,0,387,128,,83,,96300,2734
ef4072707fdc103bf83417a32f0b60302df4b06f,2020-05-16,2020-05-16 20:00:00,ID,16,2389,38,33299,905,,1588,73,1,213,1,,,89,,,35688,943
780a5f44f8f1f3fce54393f2ce9dff7dd8e1ab45,2020-05-16,2020-05-16 20:00:00,IL,17,92457,2088,469192,20959,,,4129,71,,0,4306,1135,,653,,561649,23047
948b0408d66d5d1fd7c7ac97e005c135ad8f77cb,2020-05-16,2020-05-16 20:00:00,IN,18,27280,625,144078,5285,,,1741,50,4389,0,1274,426,990,199,,171358,5910
a7e73dc4deed8f9c44f040b62b95d223eb7b911c,2020-05-16,2020-05-16 20:00:00,KS,20,7886,0,53706,0,,443,172,0,724,0,,,246,,112,61592,0
a34e71d03d90952edfb034c5ad98c8870c0543be,2020-05-16,2020-05-16 20:00:00,KY,21,7444,219,120290,6237,,2739,332,4,1896,9,381,218,797,,,127734,6456
696861698bc263b7e289611adc9aeb453b785477,2020-05-16,2020-05-16 20:00:00,LA,22,34117,280,225625,6273,,22608,2479,31,,0,1028,,,123,,259742,6553
c2aaf8eedf0b66b9dd89117cd1b5691dc0f8d815,2020-05-16,2020-05-16 20:00:00,MA,25,84933,1512,363156,10898,,,5705,113,8456,142,2692,747,,,,448089,12410
22e93a3141b4021287cb034c6038ec14cb6f0f85,2020-05-16,2020-05-16 20:00:00,MD,24,37968,982,152207,6367,,2806,1957,46,6755,76,1500,598,,,,190175,7349
436d3613b3c416c8d4675e1c6aa98cf01ea5fea8,2020-05-16,2020-05-16 20:00:00,ME,23,1648,45,22092,0,,1012,70,1,214,3,37,19,,10,,23740,45
48990fdbfd5afd62d8c974307181622d7694d606,2020-05-16,2020-05-16 20:00:00,MI,26,50504,425,307417,0,,28234,4880,55,,0,1256,532,,440,,357921,425
f5b34f94adcca495e741bde78e5b190fcdaa9328,2020-05-16,2020-05-16 20:00:00,MN,27,14969,729,128312,7883,,9571,709,17,2039,54,493,225,700,,,143281,8612
7c6502d1ae945fc1eb70302bce4477dfb2fe23ff,2020-05-16,2020-05-16 20:00:00,MO,29,10675,219,128665,4663,,,589,13,,0,775,,,116,,139340,4882
fe92d141e882ff840ef4edb479a0e4fb474c3992,2020-05-16,2020-05-16 20:00:00,MP,69,21,2,3318,12,,12,2,0,,0,,,,,,3339,14
c25651155b534ad1142b20adb93fc65679cfb9a6,2020-05-16,2020-05-16 20:00:00,MS,28,11123,322,97353,1331,,6268,510,17,1748,36,641,170,,81,,108476,1653
be317bee944f675389cdf640bba65cac8f659b97,2020-05-16,2020-05-16 20:00:00,MT,30,468,2,25623,671,,431,16,0,63,0,3,,,,,26091,673
2d07a8a77e59adfb616974b22f30fa7390268eda,2020-05-16,2020-05-16 20:00:00,NC,37,17982,853,220604,6186,,9115,652,11,,0,481,,,,,238586,7039
7c167acf2eb3a0c18831eac7d26e3e1c5fe067ca,2020-05-16,2020-05-16 20:00:00,ND,38,1848,87,51639,1685,,1111,42,0,130,0,33,,,,,53487,1772
41aae3f2c25b0f3f29f4c1422a17fe71a1cd7593,2020-05-16,2020-05-16 20:00:00,NE,31,9772,356,50206,2407,,,119,6,,0,,,,,,59978,2763
9e367dbae784781a994f8b46d3b098c2b8a59d0c,2020-05-16,2020-05-16 20:00:00,NH,33,3464,0,39212,64,1401,1254,159,0,335,0,110,,109,,,42676,64
a1d5ee1890ca01342f04526d2be0d2997e662e3e,2020-05-16,2020-05-16 20:00:00,NJ,34,145089,1184,330135,11068,,22939,10249,111,,0,3564,1061,,846,,475224,12252
69a90501b35471efd8ea0f7ca84faec9f744368d,2020-05-16,2020-05-16 20:00:00,NM,35,5662,159,118796,4698,,1671,253,11,886,0,223,,,,,124458,4857
2e41b8fbad82d469691783657fe2180d379fd861,2020-05-16,2020-05-16 20:00:00,NV,32,6662,48,67002,1470,,272,345,6,,0,423,105,,65,,73664,1518
622d82ace7ccf79647d53e9afa44ad8b1dacdcd6,2020-05-16,2020-05-16 20:00:00,NY,36,348232,2419,1030485,38250,,60796,22478,174,75163,412,6220,2077,,1674,,1378717,40669
81ad312198b01fb16e9bb09a267c963753aaea08,2020-05-16,2020-05-16 20:00:00,OH,39,27474,520,219228,0,,,1610,29,4870,79,866,366,1277,251,,246702,520
a0409ac7bf95e7b598968817bc54f0ba791f3ffb,2020-05-16,2020-05-16 20:00:00,OK,40,5237,151,118162,5056,,3945,288,3,878,15,180,73,,,,123399,5207
07e1ba7619fe165bed8fcb7cc1d6d8321759b2c0,2020-05-16,2020-05-16 20:00:00,OR,41,3612,71,88587,2622,,1406,137,0,699,8,153,48,,16,,92199,2693
161a82440681a4267d2b5f7718eba9aa273f4964,2020-05-16,2020-05-16 20:00:00,PA,42,61611,989,266225,7015,,,4403,61,,0,1873,,,429,,327836,8004
289f74f1265ff0d89efa36ba8091465362fcbc2c,2020-05-16,2020-05-16 20:00:00,PR,72,2589,47,,0,,,122,0,,0,161,15,,5,,2589,47
9bd1830c437e39445f146c19ff4f68251e59b16d,2020-05-16,2020-05-16 20:00:00,RI,44,12434,215,96046,3287,,947,489,10,1403,31,273,66,,44,,108480,3502
540817a2c53e356d3d1273c72b424dc322e7782a,2020-05-16,2020-05-16 20:00:00,SC,45,8407,0,101209,0,,5076,380,0,1421,0,,,,,,109616,0
7d72cf26038d1378315afbdd832b7cfaa4195405,2020-05-16,2020-05-16 20:00:00,SD,46,3959,72,24217,690,,2673,44,0,304,8,75,,,,,28176,762
3bb4e51fd9e51add7b1df0fedeed808214aaa054,2020-05-16,2020-05-16 20:00:00,TN,47,17288,318,302913,10127,,9529,295,5,1474,20,,,,,,320201,10445
9a5b4cfd52b79d1b18886b7ac183bcddee2b180e,2020-05-16,2020-05-16 20:00:00,TX,48,46999,1801,631472,30678,,26601,1305,33,,0,1791,,,,,678471,32479
003c19b221e8cc5236316593052854ea4eef53da,2020-05-16,2020-05-16 20:00:00,UT,49,7068,155,159706,3401,,3896,78,1,578,12,168,,194,,84,166774,3556
d4628b48983aa7f5c1dfa0035ef1a00106e8b745,2020-05-16,2020-05-16 20:00:00,VA,51,29683,1011,155885,6543,485,3909,1002,25,5414,98,1505,381,,189,,185568,7554
d23ddae66222ca554045ee488a3f6e2d7476b64d,2020-05-16,2020-05-16 20:00:00,VI,78,69,0,1194,0,37,61,6,0,,0,,,,,,1263,0
ec82b168f494efd6298f44972736d70c64ebdc0b,2020-05-16,2020-05-16 20:00:00,VT,50,934,1,21342,-930,,804,53,0,,0,20,,,,,22276,-929
01b9e4c13dd8f74615c63d7e3452931cbb540f17,2020-05-16,2020-05-16 20:00:00,WA,53,17951,178,255352,5194,,,992,9,,0,331,90,,,,273303,5372
1873ab37f186c9e770d12e0a4ab07cdc93b36638,2020-05-16,2020-05-16 20:00:00,WI,55,12187,502,134206,5549,189,6542,453,8,2018,41,546,127,488,,,146393,6051
d48c366beaca7d30fe464aec140165e17efda6be,2020-05-16,2020-05-16 20:00:00,WV,54,1457,16,71936,2441,,889,64,2,,0,55,13,,6,,73393,2457
b0d6736f6416c448865108906ad90edd34c74f0f,2020-05-16,2020-05-16 20:00:00,WY,56,716,1,15678,371,,496,7,0,69,1,8,,,,,16394,372
f536c18047b4cea1324fe04724f7381ea682bd38,2020-05-15,2020-05-15 20:00:00,AK,02,388,1,32030,655,,343,10,0,,0,8,,,,,32418,656
8d7c548d019dcc5539c1314bb139ca11c4bd793b,2020-05-15,2020-05-15 20:00:00,AL,01,11216,248,134847,3830,,,476,9,1377,27,,,497,,293,146063,4078
96b617922fe57968d27b560bbe8547065ea597fe,2020-05-15,2020-05-15 20:00:00,AR,05,4463,227,77066,5484,,3390,98,1,520,11,65,,,9,101,81529,5711
1bb445d1910b80b0e68ea5e0253644b5251a37ef,2020-05-15,2020-05-15 20:00:00,AS,60,0,0,105,0,,,0,0,,0,,,,,,105,0
40d27b381b995805d0ef63ea39c2d0033d15d168,2020-05-15,2020-05-15 20:00:00,AZ,04,13169,495,128832,7168,,3145,651,27,1629,-7,808,313,,222,,142001,7663
dd4a56509207e53adc6f228223657494252d0d39,2020-05-15,2020-05-15 20:00:00,CA,06,74936,1772,1058970,27483,,,3108,76,,0,4519,1324,,,,1133906,29255
7ba2211824fbfed7e56a3d335d9d8ef2b3246193,2020-05-15,2020-05-15 20:00:00,CO,08,20838,363,97192,3148,,3217,1091,29,3789,54,685,,,,,118030,3511
2e25e5303dc2110f3d9f554edef3615bfc65fa56,2020-05-15,2020-05-15 20:00:00,CT,09,36085,621,119823,5725,,6264,3285,66,10946,0,1033,,,,,155908,6346
17190260870f259a18b29c701e5c839610c84c63,2020-05-15,2020-05-15 20:00:00,DC,11,6871,135,27468,1205,,975,368,10,,0,393,,,90,,34339,1340
a3cd9f55970e9f1d0ff2a9f378a066004877bc18,2020-05-15,2020-05-15 20:00:00,DE,10,7373,150,30905,1271,,3210,271,11,,0,269,,,,,38278,1421
12ded49a944b5cb60be8fd54c4bf211689017228,2020-05-15,2020-05-15 20:00:00,FL,12,43210,0,565627,0,1228,,1991,43,7993,0,472,232,,,,608837,0
4bbc1a255b9dc9d678a11542dd94cab3e2c0edd3,2020-05-15,2020-05-15 20:00:00,GA,13,36681,823,265193,15170,,,1557,30,6438,93,,,1534,,,301874,15993
c2b73015710cb6db34bb9a9fa6189737868ef8df,2020-05-15,2020-05-15 20:00:00,GU,66,154,1,4361,135,,124,5,0,,0,,,,,,4515,136
f8e2590d4432dcd5368909981404ab9c5e8c9316,2020-05-15,2020-05-15 20:00:00,HI,15,637,-1,38139,-104,,564,17,0,81,0,,,,,,38776,-105
568deee21a555e5c243058ca7c99349ecec9de68,2020-05-15,2020-05-15 20:00:00,IA,19,14049,374,79517,3898,,6561,336,18,,0,387,130,,87,,93566,4272
76682158af27b10897f2c42cc7ba37217c009805,2020-05-15,2020-05-15 20:00:00,ID,16,2351,27,32394,964,,1573,72,3,212,0,,,89,,,34745,991
beeae9be7c9b11830edb2ac7e350bc68104cfb9e,2020-05-15,2020-05-15 20:00:00,IL,17,90369,2432,448233,24133,,,4058,130,,0,4367,1129,,675,,538602,26565
ca875b5ae6440b327c99b92adde8d4b44ff04098,2020-05-15,2020-05-15 20:00:00,IN,18,26655,602,138793,4607,,,1691,45,4389,0,1294,492,990,213,,165448,5209
9f1b4f268dd09e1df9d728692dcd14f003fe72a0,2020-05-15,2020-05-15 20:00:00,KS,20,7886,418,53706,3546,,443,172,8,724,20,,,246,,112,61592,3964
f6a5783ab7b4b4673fc7840a3d8e13c456996bf1,2020-05-15,2020-05-15 20:00:00,KY,21,7225,145,114053,3738,,2712,328,2,1887,52,385,220,794,,,121278,3883
653ddbe0dc6d7d773f91f0940e5fd83f6f0e0848,2020-05-15,2020-05-15 20:00:00,LA,22,33837,348,219352,5253,,22608,2448,31,,0,1091,,,132,,253189,5601
81928ad2704f6448278c92c1818face4b76c8e21,2020-05-15,2020-05-15 20:00:00,MA,25,83421,2924,352258,22723,,,5592,277,8314,282,2767,749,,,,435679,25647
2cb4a6832706a6ca86893ad03ad287c3211c9594,2020-05-15,2020-05-15 20:00:00,MD,24,36986,1083,145840,3289,,2685,1911,45,6679,126,1496,598,,,,182826,4372
0a71b98212d1edb4afad76a1aae5b3d3e00340ef,2020-05-15,2020-05-15 20:00:00,ME,23,1603,38,22092,0,,993,69,0,211,4,35,16,,8,,23695,38
dd9ffb53da782e1777a84cbbd982c96f4118268e,2020-05-15,2020-05-15 20:00:00,MI,26,50079,497,307417,21116,,22686,4825,38,,0,1256,532,,440,,357496,21613
d1508d33e157adcf74822567b643aa93636abbac,2020-05-15,2020-05-15 20:00:00,MN,27,14240,805,120429,5112,,8820,692,29,1985,70,498,200,679,,,134669,5917
2b67ad198e9984e2fc656375303b71067dc62d76,2020-05-15,2020-05-15 20:00:00,MO,29,10456,139,124002,7209,,,576,14,,0,812,,,120,,134458,7348
79ca91de44d0d00f007685f7d287220129f782ca,2020-05-15,2020-05-15 20:00:00,MP,69,19,0,3306,0,,12,2,0,,0,,,,,,3325,0
d774a232a25ab76a1be9a328d59ac4462a49dddb,2020-05-15,2020-05-15 20:00:00,MS,28,10801,318,96022,1179,,6268,493,13,1712,45,573,172,,81,,106823,1497
ae1e5f8325427cd9c49130a4ad24cc3cd7345317,2020-05-15,2020-05-15 20:00:00,MT,30,466,4,24952,865,,431,16,0,63,0,3,,,,,25418,869
fa4ea6838c5c4342686f68cfc1be06e505f7a6ec,2020-05-15,2020-05-15 20:00:00,NC,37,17129,622,214418,11657,,9115,641,26,,0,492,,,,,231547,12279
c7e05e3eabb93e0e01c62c40640c3dee07f92094,2020-05-15,2020-05-15 20:00:00,ND,38,1761,114,49954,1355,,1071,42,2,130,1,35,,,,,51715,1469
685e51f1e2467d7b22ec7a87334726f3c6fa7386,2020-05-15,2020-05-15 20:00:00,NE,31,9416,341,47799,3533,,,113,6,,0,,,,,,57215,3874
5593f127756fdfe3e5af9014ef803c2b8fb42555,2020-05-15,2020-05-15 20:00:00,NH,33,3464,165,39148,3272,543,1247,159,9,335,9,115,,109,,,42612,3437
45b3cca36b07757bb1dd2905e39af31f77ee1de4,2020-05-15,2020-05-15 20:00:00,NJ,34,143905,1201,319067,10075,,15642,10138,192,,0,3823,1127,,865,,462972,11276
1dfaa4bc502bb6eee842aea578747c3d564e255e,2020-05-15,2020-05-15 20:00:00,NM,35,5503,139,114098,4451,,1576,242,11,886,0,209,,,,,119601,4590
18254a5b6544c9ddd3b8a6ecde34dc765e2d69a7,2020-05-15,2020-05-15 20:00:00,NV,32,6614,115,65532,2547,,272,339,8,,0,425,115,,73,,72146,2662
9b7193c6e15e6af3ddd33905595f6175ab1b495d,2020-05-15,2020-05-15 20:00:00,NY,36,345813,2762,992235,36529,,60302,22304,134,74751,318,6394,2156,,1774,,1338048,39291
25e1d7a8e26a4568d1aac8367392b444ba9e4545,2020-05-15,2020-05-15 20:00:00,OH,39,26954,597,219228,12233,,,1581,47,4791,73,944,370,1277,260,,246182,12830
66bc81ffe572f39fcd6fb4f3d50dd9805967bf0b,2020-05-15,2020-05-15 20:00:00,OK,40,5086,124,113106,5885,,3801,285,1,863,5,215,98,,,,118192,6009
c6f893a086cdb467e07874c280d349b638a672d6,2020-05-15,2020-05-15 20:00:00,OR,41,3541,62,85965,5394,,1406,137,0,691,6,161,46,,19,,89506,5456
9b3433b7d1e782e12119dec7bfdc8482e852d7d4,2020-05-15,2020-05-15 20:00:00,PA,42,60622,986,259210,7651,,,4342,124,,0,1934,,,431,,319832,8637
bbd4c37cf50b40eb2fdf0dbb70777015dc114828,2020-05-15,2020-05-15 20:00:00,PR,72,2542,115,,0,,,122,5,,0,147,18,,3,,2542,115
