hash,date_stamp,datetime_checked,us_state_postal,us_state_fips,cnt_tested_pos,cnt_tested_pos_new,cnt_tested_neg,cnt_tested_neg_new,cnt_tested_pending,cnt_recovered,cnt_death,cnt_death_new,cnt_hospitalized,cnt_hospitalized_new,cnt_hospitalized_current,cnt_icu_current,cnt_icu_total,cnt_vent_current,cnt_vent_total,cnt_tested,cnt_tested_new
bc0b163bc596a27de4ef9115de1ef566d2de5185,2020-11-20,2020-11-20 18:50:00,TX,48,1072698,11815,8714538,118924,,901943,20296,183,,0,8164,2214,,,,9787236,130739
6b0d333a08609f49d5665f32e7b7ebe6eb5721f3,2020-11-20,2020-11-20 10:16:00,UT,49,170584,4588,1077091,9757,,112356,773,17,7350,135,554,182,1384,,509,1688789,21529
89624d48af4f868e424f9fc46a9642b6235a40df,2020-11-20,2020-11-20 17:00:00,VA,51,213331,2544,2843661,26356,351,22946,3912,16,24456,29,1510,318,,133,,3035632,28171
f980e7e85d94dc89f0fa64a4eba7da66fb549725,2020-11-20,2020-11-20 06:45:00,VI,78,1482,13,25609,138,83,1393,23,0,,0,,,,,,27091,151
fe591a738a1248d09c7a185627caf2370b80986c,2020-11-20,2020-11-19 23:59:00,VT,50,3459,149,203557,1173,,2205,62,1,,0,22,1,,,,497906,5041
c414c541ea6e632f6a2c30b89cfeae683ab21c31,2020-11-20,2020-11-19 02:59:00,WA,53,137411,1987,2719063,19015,,,2603,11,9653,31,715,,,94,,2856474,21002
86df16e25de594126dc4cf6c7fd1e67b413ed819,2020-11-20,2020-11-20 00:00:00,WI,55,365190,7077,2062191,12665,150,266280,3091,81,15526,190,2104,427,1729,,,4082743,50551
773dc35585d5f972ca1ef6da764c51cb40c39f63,2020-11-20,2020-11-19 23:59:00,WV,54,38480,1081,955892,15752,,25664,639,16,,0,402,120,,51,,994372,16833
ea87201573d89d4431c7e14a0ed0af15888debf2,2020-11-20,2020-11-20 00:00:00,WY,56,27129,960,131788,1658,,16316,176,0,653,24,219,,,,,158917,2618
dd60caa3c0b65aa928204156ef405a95116f3f03,2020-11-19,2020-11-19 03:59:00,AK,02,24909,490,873890,12751,,7165,101,1,593,9,139,,,14,,898799,13241
087ae3543d37e84035c1fde2ac39d1cec933e88d,2020-11-19,2020-11-19 11:00:00,AL,01,225910,2424,1307256,13211,,90702,3419,72,23295,207,1315,,2182,,1261,1496717,15049
8ca359447ae7bab1f2e5eaeb289490965cf28771,2020-11-19,2020-11-19 00:00:00,AR,05,139855,2238,1428285,12983,,120545,2297,22,8268,129,891,353,,143,925,1552450,14667
a3db3ea99e15c86fc55bc0d278d1825fd8df8b8b,2020-11-19,2020-11-17 00:00:00,AS,60,0,0,1988,0,,,0,0,,0,,,,,,1988,0
fc27e6778ec35cea5ba9210f08a9d7bda1a31692,2020-11-19,2020-11-19 00:00:00,AZ,04,287225,4123,1758070,14417,,46951,6384,19,23871,398,1796,433,,227,,2037288,18293
450bf674ec9c4f2d901eb42f90b5d26884b1368c,2020-11-19,2020-11-19 02:59:00,CA,06,1059267,11478,20493261,122507,,,18466,106,,0,5319,1253,,,,21552528,133985
76b412bb57943bf3b7a664609e0c0ee05490b6fc,2020-11-19,2020-11-19 01:59:00,CO,08,182801,6107,1363706,20132,,10392,2350,26,11980,178,1593,,,,,2695700,55085
589edb7c56431acd0bfcf6e863ac8c2661f42fcd,2020-11-19,2020-11-18 20:30:00,CT,09,99381,2353,2797899,34243,,9800,4805,21,12257,0,840,,,,,2897280,36596
a457dbe12d9bdc27744652167d328fead561304e,2020-11-19,2020-11-18 00:00:00,DC,11,19678,213,588156,6209,,14589,667,2,,0,127,34,,10,,607834,6422
0ad84bb3646b5aa102889d4f64f9cdffa756917e,2020-11-19,2020-11-18 18:00:00,DE,10,30153,398,358868,1950,,15435,742,0,,0,165,30,,,,643342,1216
0fad2f929f916f497b5a1965552c836198b4fe8d,2020-11-19,2020-11-18 23:59:00,FL,12,901234,8882,5854290,41643,5328,,18030,81,53519,236,3380,,,,,11348596,110691
13398371739270410741a648601afcf3befffd3a,2020-11-19,2020-11-19 14:50:00,GA,13,396641,2751,3614035,32856,,,9102,37,33778,111,2142,,6327,,,4010676,35607
36e305fe78a8d5c050cf8992e8e59d1c6565aa39,2020-11-19,2020-11-19 06:30:00,GU,66,6416,70,72714,0,,4423,101,1,,0,57,14,,8,,79130,70
10820e87a9def2d7c2513769129210a80a54430a,2020-11-19,2020-11-18 05:59:00,HI,15,17081,107,295153,0,,11958,223,0,1219,9,77,23,,13,,612615,5253
427629932466ddddbca47e4feb1acaf0b2710ad0,2020-11-19,2020-11-19 00:00:00,IA,19,178313,3474,833163,4016,,112778,2106,40,,0,1516,286,,135,,1011476,7490
7b0e504cc9df40c481dcd090dd9a884601ce618d,2020-11-19,2020-11-18 19:00:00,ID,16,86435,1310,366515,3247,,36339,812,14,3312,58,389,84,635,,,440355,4322
e0f1aa16c3d3852afe091ce89fac95aa70c5c9ba,2020-11-19,2020-11-19 00:00:00,IL,17,621383,14612,8851291,98835,,,11648,180,,0,6037,1192,,587,,9472674,113447
4b446f32f621c66876765bb072ccf9174caece9c,2020-11-19,2020-11-18 23:59:00,IN,18,275503,7281,1734260,13026,,159413,5143,59,22160,423,3063,854,4129,269,,3725334,57285
a7b484b4215e1d7521c3386d110a807e0472ac8b,2020-11-19,2020-11-18 10:00:00,KS,20,128594,0,619667,0,,3067,1326,0,4561,0,1039,253,1241,95,364,748261,0
b27271865092b1a50dd52a1e0ef8ad35fd155966,2020-11-19,2020-11-19 00:00:00,KY,21,148390,3637,2206714,32682,,25437,1742,30,9163,111,1550,358,2303,199,,2329395,35701
19a9569b259019cc19eef0232cd53309773fc8a7,2020-11-19,2020-11-19 13:00:00,LA,22,211966,2052,2899661,23726,,185960,6199,15,,0,929,,,88,,3111627,25778
84f1e4b3593f8d8f413e3749f13e8ea1ea4d4247,2020-11-19,2020-11-19 08:00:00,MA,25,198550,2682,2924858,19418,,145682,10435,28,13817,229,917,181,,75,,7576974,92139
b306cf1c60e123d57cea58a6084438054c92dcfd,2020-11-19,2020-11-19 10:00:00,MD,24,174733,2910,1994775,17263,,8441,4372,21,19134,175,1192,260,,,,3998070,43963
793abe1cf3d06471ef361af6c58738a368a61ee9,2020-11-19,2020-11-18 23:59:00,ME,23,9734,215,778615,12765,,7403,171,1,613,13,88,35,,12,,788349,12980
69ada6a5e29b68ae5508da699f4a91d4522ea475,2020-11-19,2020-11-19 00:00:00,MI,26,311041,7983,5681886,62253,,138862,8717,144,,0,3824,843,,400,,5992927,70236
6a9a036f597b699964309e57d2ef0c883f23219f,2020-11-19,2020-11-18 17:00:00,MN,27,249906,7863,1986910,21144,,198365,3082,72,14171,279,1751,367,3346,,,3534745,55821
46f29079983d967ab9d6e404992f10c467634eaa,2020-11-19,2020-11-19 00:59:00,MO,29,257822,4349,1454887,5884,,,3507,30,,0,2588,608,,310,,2865173,20181
30301e7281e7f3dce38ba65750725058ed7d4a04,2020-11-19,2020-11-19 00:00:00,MP,69,103,0,16467,0,,29,2,0,4,0,,,,,,16570,0
0bc773a134b9eec89690a170490ab95fedb96e45,2020-11-19,2020-11-18 00:00:00,MS,28,138791,1395,906991,0,,116683,3619,18,7091,0,926,222,,103,,1045782,1395
718c191559295c9afebb0d029ecf9be6a0eee90f,2020-11-19,2020-11-19 01:59:00,MT,30,51818,1236,544011,3187,,30477,561,0,2221,19,482,,,,,595829,4423
819d75256ec9bda55322f7139dfcb90b1ec564db,2020-11-19,2020-11-19 12:15:00,NC,37,325158,4296,4461105,50796,,276132,4936,38,,0,1538,395,,,,4786263,55092
3226d4ad1e462da4454d9e248e6f56f7e173391c,2020-11-19,2020-11-19 01:59:00,ND,38,68612,1382,262565,885,,57686,656,14,2338,31,387,46,381,,,995870,9530
7af0cd111563296e131431d12fc5f7fbc3de1421,2020-11-19,2020-11-18 08:00:00,NE,31,106617,2812,579171,3991,,55037,826,10,3726,0,961,,,,,1203114,21919
d21e7664919899c1283fb75ccf66f9bc8ccb18fe,2020-11-19,2020-11-19 09:00:00,NH,33,16277,528,379206,3804,,11765,506,2,826,4,98,,276,,,738062,8916
c39b170b9d6264d248bdf480ab1b4cdf8ce38e8d,2020-11-19,2020-11-19 00:00:00,NJ,34,293744,4182,5176586,0,,40415,16689,34,39648,400,2471,456,,216,,5470330,4182
51fb2b85fcbf08d5d31a9c62dc4a88453ff569d4,2020-11-19,2020-11-19 17:54:00,NM,35,74116,3665,1346681,7309,,27659,1302,12,5965,90,774,,,,,1420797,10974
762f68e24e583c9a01f0ffe5723c9d04b9520785,2020-11-19,2020-11-19 00:00:00,NV,32,127875,2416,775298,4986,,,1953,6,,0,1288,261,,150,,1471764,17023
637889e6878785ec07f4f427ac0fbb429b050e19,2020-11-19,2020-11-18 23:59:00,NY,36,579382,5310,16806986,189929,,82507,26257,32,89995,0,2276,437,,200,,17386368,195239
481e23f14d7e27fad1e5fe1e9e0e9856cd64894a,2020-11-19,2020-11-19 14:00:00,OH,39,326615,7787,5149120,97043,,216619,5890,63,23560,343,3829,943,4318,479,,5475735,104830
bec7dd182d4d541a951a311304df798d9b18b4f7,2020-11-19,2020-11-19 00:00:00,OK,40,164340,2915,1726221,18705,8601,132268,1588,18,10836,149,1381,389,,,,1890561,21620
d0fec414ef2f8070b4e660e108fb582826cae4a7,2020-11-19,2020-11-19 03:01:00,OR,41,60873,1204,924419,7238,,5870,808,20,3935,47,497,107,,41,,985292,8442
9c74f2adaf97cf06e333f8f4c64a26d069859278,2020-11-19,2020-11-19 12:00:00,PA,42,288978,7126,2629527,20541,,190725,9581,116,,0,2952,659,,318,,2918505,27667
5b04bdf0632037dcf178bae673a27c2d9d9717ac,2020-11-19,2020-11-19 00:00:00,PR,72,44431,521,305972,0,,37327,982,11,,0,573,92,,78,,350403,521
ce66782b8ef7d13b1b809ae75ad494ac6496ab62,2020-11-19,2020-11-19 13:00:00,RI,44,46951,1040,449838,2678,,3277,1288,4,4013,60,298,26,,13,,1401163,16598
c07c98a0ec960e98676aba9c2fdd4fa40b503fc7,2020-11-19,2020-11-18 11:59:00,SC,45,201160,1713,1960967,22125,,104997,4201,19,11402,53,815,203,,108,,2162127,23838
138f72fb71bfb938e9f6dbe23355214b328364da,2020-11-19,2020-11-18 14:00:00,SD,46,69742,1071,233527,1225,,51153,705,31,3922,58,578,95,,51,,303269,2296
e778e11ede5990d1d7c565d246024f9232d3431c,2020-11-19,2020-11-19 15:00:00,TN,47,328088,2887,3890544,14761,,283785,4128,80,11422,80,2236,577,,257,,4218632,17648
f4a2fb037b38914535323cd36f5a19238623009b,2020-11-19,2020-11-19 17:45:00,TX,48,1060883,12500,8595614,121654,,896191,20113,230,,0,7982,2154,,,,9656497,134154
ec8006681ac35998253a0f66fe9d54db2e886cae,2020-11-19,2020-11-19 10:39:00,UT,49,165996,3968,1067334,10419,,110007,756,16,7215,108,553,195,1363,,502,1667260,21968
2d85e17d5d84785c333a6339ff54b5bd2f0bc3a9,2020-11-19,2020-11-18 17:00:00,VA,51,210787,1954,2817305,22728,440,22858,3896,36,24427,364,1569,303,,123,,3007461,24031
57026e05f8aaa456a3f8f9658901c776dd0a6f33,2020-11-19,2020-11-19 06:44:00,VI,78,1469,6,25471,236,77,1388,23,0,,0,,,,,,26940,242
8a7125ace4acc0f38a9cfb27cc64e9ed6c05bc66,2020-11-19,2020-11-18 23:59:00,VT,50,3310,149,202384,2824,,2157,61,1,,0,18,1,,,,492865,10540
928cf3884d9826dd85d035efcbee663c4556a697,2020-11-19,2020-11-18 02:59:00,WA,53,135424,1303,2700048,21088,,,2592,21,9622,49,651,,,85,,2835472,22391
d48884eeb64273e96fe1fb811414d894a6d5c0ff,2020-11-19,2020-11-19 00:00:00,WI,55,358113,7448,2049526,12585,158,259953,3010,85,15336,236,2217,428,1715,,,4032192,45778
1d1cb2bdf01da8f3833a60f794e85e593e471346,2020-11-19,2020-11-18 23:59:00,WV,54,37399,1122,940140,16033,,25133,623,11,,0,415,123,,52,,977539,17155
4591cb6d6c95b6b7f64e5db6a15e1bdd54b7b108,2020-11-19,2020-11-19 00:00:00,WY,56,26169,894,130130,2443,,14904,176,21,629,20,209,,,,,156299,3337
959c531cf9b1dd6d6e9852ef8674d6e5cc0cde51,2020-11-18,2020-11-18 03:59:00,AK,02,24419,545,861139,6391,,7165,100,0,584,22,147,,,15,,885558,6936
670bf40671e729deeede1278bfeeb631084588b3,2020-11-18,2020-11-18 11:00:00,AL,01,223486,2638,1294045,6373,,88038,3347,46,23088,372,1303,,2165,,1249,1481668,8122
794c228c7308db198687662757ded2e219d68496,2020-11-18,2020-11-18 00:00:00,AR,05,137617,1715,1415302,11176,,118751,2275,30,8139,89,893,339,,142,916,1537783,12504
96485e964f9751aa54a521d8509375693cb3533c,2020-11-18,2020-11-17 00:00:00,AS,60,0,0,1988,0,,,0,0,,0,,,,,,1988,0
9e4fa0198456bb08044352368142515709d502ba,2020-11-18,2020-11-18 00:00:00,AZ,04,283102,3206,1743653,11757,,46521,6365,53,23473,230,1700,396,,218,,2018995,14787
715894aa6d8d58c2d38466e1aef743ddcaab5b61,2020-11-18,2020-11-18 02:59:00,CA,06,1047789,9811,20370754,149656,,,18360,61,,0,5078,1258,,,,21418543,159467
83a1529fd75a8f4b8979378c45211862227f774e,2020-11-18,2020-11-18 01:59:00,CO,08,176694,4650,1343574,15269,,10195,2324,25,11802,194,1593,,,,,2640615,41034
b3fd18f22ecc041c7c81dd86a126123495ea6b9d,2020-11-18,2020-11-17 20:30:00,CT,09,97028,2042,2763656,32184,,9800,4784,13,12257,0,816,,,,,2860684,34226
0420efd52dfbd2ada3eee787f9144bf4aa648487,2020-11-18,2020-11-17 00:00:00,DC,11,19465,156,581947,4514,,14477,665,5,,0,127,35,,10,,601412,4670
d36916724f099aa0d6b7570ca026b5f52ec9b3e5,2020-11-18,2020-11-17 18:00:00,DE,10,29755,203,356918,994,,15301,742,3,,0,153,29,,,,642126,8113
e5771aa5f526341c590d1790cafc78018c992b8e,2020-11-18,2020-11-17 23:59:00,FL,12,892352,7727,5812647,33734,5261,,17949,88,53283,317,3352,,,,,11237905,87065
82d01bc877b2102a03148efda9e76c1c40307563,2020-11-18,2020-11-18 14:50:00,GA,13,393890,2424,3581179,18223,,,9065,57,33667,228,2091,,6306,,,3975069,20647
2dcac7d538296ccbf7e038bb3cbbb0b7fedfbd9d,2020-11-18,2020-11-18 06:45:00,GU,66,6346,112,72714,0,,4341,100,0,,0,58,12,,6,,79060,112
ae4d07ea46a7acb475bcbc1a5a98ef83c6bdc0a8,2020-11-18,2020-11-17 05:59:00,HI,15,16974,69,295153,0,,11958,223,1,1210,2,82,19,,15,,607362,4528
346943b97aab0a50e5db45786af30fad924ce6ac,2020-11-18,2020-11-18 00:00:00,IA,19,174839,3294,829147,3658,,111305,2066,39,,0,1527,283,,134,,1003986,6952
935e1ff753f793e97ea36d24a9e235211691e3b6,2020-11-18,2020-11-17 19:00:00,ID,16,85125,1781,363268,1405,,35948,798,35,3254,52,376,79,632,,,436033,2811
5dd89d27aa4739b6b89f359f3103acfdb9aef4f1,2020-11-18,2020-11-18 00:00:00,IL,17,606771,8922,8752456,94647,,,11468,151,,0,5953,1146,,547,,9359227,103569
f4e03fe55624963782891c368ed2edbdd89f81d0,2020-11-18,2020-11-17 23:59:00,IN,18,268222,6015,1721234,14353,,156423,5084,59,21737,348,3040,847,4068,262,,3668049,55973
dfeae393a734a97c1ba4a7bbce34adda5b662a2d,2020-11-18,2020-11-18 10:00:00,KS,20,128594,5853,619667,8652,,3067,1326,60,4561,130,1039,253,1241,95,364,748261,14505
ae54d1359667e88ac80524827a0ca4dd8a600b41,2020-11-18,2020-11-18 00:00:00,KY,21,144753,2745,2174032,28873,,25058,1712,15,9052,104,1553,359,2284,176,,2293694,30978
aa66c6f39ac383b8675657df9d38f5cc094f1922,2020-11-18,2020-11-18 13:00:00,LA,22,209914,2229,2875935,15290,,185960,6184,28,,0,886,,,93,,3085849,17519
1a657bab4437ea1e57707889416f72892f4a7dcf,2020-11-18,2020-11-18 08:00:00,MA,25,195868,2904,2905440,20318,,137422,10407,47,13588,0,885,173,,72,,7484835,97636
919eddc41374f55465f3467b744040a30f253c0d,2020-11-18,2020-11-18 10:00:00,MD,24,171823,2018,1977512,11716,,8421,4351,16,18959,147,1144,270,,,,3954107,31801
0b21463356cd9f0ba6a6759a4191a06cf56ff575,2020-11-18,2020-11-17 23:59:00,ME,23,9519,156,765850,10295,,7229,170,4,600,11,85,30,,10,,775369,10451
ecb6cdfa83c1a41c8a6d2d1acf68aa68f7dbed9b,2020-11-18,2020-11-18 00:00:00,MI,26,303058,6218,5619633,50686,,138862,8573,62,,0,3792,809,,396,,5922691,56904
69336f3696fc6b950f558be4027e6e9822ec15f7,2020-11-18,2020-11-17 17:00:00,MN,27,242043,5094,1965766,11522,,193869,3010,67,13892,298,1706,355,3307,,,3478924,33677
da0f4671d9412452bc918521ae93bea76cfd9954,2020-11-18,2020-11-18 00:59:00,MO,29,253473,4587,1449003,5340,,,3477,24,,0,2453,582,,298,,2844992,19151
bc8f5c75adadbc3f83d51593566ebfa765558935,2020-11-18,2020-11-18 00:00:00,MP,69,103,0,16467,0,,29,2,0,4,0,,,,,,16570,0
4f4f9460bae659a49d5b034e7aa2009f77de6c2e,2020-11-18,2020-11-17 00:00:00,MS,28,137396,1593,906991,0,,116683,3601,20,7091,0,948,207,,96,,1044387,1593
d249c48f71573736506ae38a3b5b4a1185f5ec0c,2020-11-18,2020-11-18 01:59:00,MT,30,50582,1184,540824,6394,,30400,561,18,2202,41,463,,,,,591406,7578
ee6e7f4067ff6a205a29c0e38e8549006d6340b5,2020-11-18,2020-11-18 11:00:00,NC,37,320862,3367,4410309,30243,,276132,4898,46,,0,1537,386,,,,4731171,33610
d19dc977f83a2fbb9b7dfe206c4138e6ea99977f,2020-11-18,2020-11-18 01:59:00,ND,38,67230,1263,261680,307,,56468,642,21,2307,46,384,44,378,,,986340,9534
0cbf4ecb8c066b602f40d1b579fe520c8029a09f,2020-11-18,2020-11-18 00:42:00,NE,31,103805,2204,575180,2642,,54604,816,19,3726,75,978,,,,,1181195,14952
80c7cdfb04e7f9396ab07d98e5b8d971d5a02a3e,2020-11-18,2020-11-18 09:00:00,NH,33,15749,446,375402,1805,,11478,504,2,822,5,91,,272,,,729146,6099
32ebccb909bf09558b507dd82d0a2e6594dcd560,2020-11-18,2020-11-18 00:00:00,NJ,34,289562,4043,5176586,87414,,40090,16655,37,39248,53,2446,461,,223,,5466148,91457
3caec7bbd10b540461bba2d88806223ca1b2443b,2020-11-18,2020-11-18 17:50:00,NM,35,70451,2892,1339372,8592,,26835,1290,26,5875,89,776,,,,,1409823,11484
